frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
34,0,1.101,0.82,1,0.89,0.31,1.47,0.29,1.30,1.90,0.00,0.00,0.00,0.00,2.83,0.06,0.00,0.06,0.32,1.19,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
35,0,1.134,0.82,1,0.87,0.28,1.42,0.26,1.32,2.08,0.00,0.00,0.00,0.00,3.46,0.00,0.00,0.11,0.00,0.72,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
36,0,1.168,0.82,1,0.88,0.21,1.49,0.15,1.33,2.27,0.00,0.00,0.00,0.00,4.22,0.00,0.00,0.23,0.00,0.35,0.01,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
37,0,1.201,0.88,1,0.98,0.18,1.51,0.08,1.40,2.54,0.03,0.00,0.00,0.00,4.74,0.13,0.00,0.42,0.00,0.00,0.01,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
38,0,1.235,0.88,1,0.99,0.22,1.49,0.00,1.40,2.43,0.08,0.00,0.00,0.00,5.00,0.22,0.00,0.75,0.00,0.00,0.01,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
39,0,1.268,0.88,1,1.03,0.37,1.44,0.02,1.37,2.43,0.08,0.00,0.00,0.00,5.00,0.23,0.00,1.01,0.00,0.00,0.01,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
40,0,1.301,0.88,1,1.03,0.62,1.39,0.02,1.38,2.30,0.09,0.00,0.00,0.00,5.00,0.24,0.00,1.28,0.00,0.00,0.05,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
41,0,1.335,0.88,1,1.07,0.71,1.43,0.12,1.44,2.36,0.17,0.00,0.00,0.00,5.00,0.37,0.00,1.23,0.00,0.00,0.06,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
42,0,1.368,0.88,1,1.08,0.78,1.41,0.20,1.47,2.17,0.23,0.00,0.00,0.00,5.00,0.51,0.00,1.24,0.00,0.00,0.10,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
43,0,1.401,0.88,1,1.07,0.82,1.37,0.28,1.42,1.78,0.16,0.00,0.00,0.00,5.00,0.43,0.00,1.12,0.00,0.00,0.16,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
