frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
12,0,0.367,0.77,1,0.06,0.00,0.00,0.00,0.63,0.00,0.32,0.00,0.61,0.00,0.46,0.95,0.00,0.18,0.01,0.20,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
13,0,0.400,0.88,1,0.07,0.00,0.00,0.00,0.56,0.14,0.25,0.00,0.53,0.00,0.59,0.96,0.00,0.09,0.00,0.50,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
14,0,0.434,0.82,1,0.13,0.00,0.00,0.00,0.56,0.16,0.16,0.00,0.50,0.00,0.66,0.81,0.00,0.00,0.00,0.74,0.04,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
15,0,0.467,0.82,1,0.23,0.08,0.00,0.00,0.59,0.16,0.09,0.00,0.43,0.00,0.80,0.83,0.00,0.00,0.00,1.09,0.04,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
16,0,0.501,0.82,1,0.38,0.17,0.00,0.00,0.59,0.02,0.03,0.00,0.44,0.00,0.52,0.73,0.04,0.00,0.00,1.14,0.09,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
17,0,0.534,0.82,1,0.43,0.17,0.00,0.00,0.57,0.00,0.03,0.00,0.44,0.00,0.43,0.84,0.04,0.00,0.00,1.24,0.23,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
18,0,0.567,0.82,1,0.28,0.09,0.00,0.00,0.48,0.00,0.00,0.00,0.53,0.00,0.29,0.85,0.04,0.00,0.00,1.42,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
19,0,0.601,0.77,1,0.12,0.00,0.00,0.00,0.52,0.00,0.00,0.00,0.73,0.00,0.27,0.80,0.00,0.00,0.00,1.51,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
20,0,0.634,0.82,1,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.91,0.00,0.11,0.59,0.00,0.00,0.00,1.35,1.17,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
21,0,0.667,0.88,1,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,1.06,0.02,0.03,0.34,0.01,0.02,0.00,0.99,0.85,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
22,0,0.701,0.82,1,0.00,0.00,0.00,0.00,0.97,0.00,0.00,0.00,1.11,0.04,0.03,0.23,0.06,0.02,0.01,0.60,0.47,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
23,0,0.734,0.88,1,0.00,0.00,0.00,0.00,1.12,0.29,0.00,0.00,1.30,0.23,0.01,0.13,0.14,0.02,0.01,0.26,0.10,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
24,0,0.767,0.88,1,0.00,0.00,0.00,0.00,1.23,0.46,0.00,0.00,1.47,0.49,0.00,0.07,0.27,0.01,0.12,0.06,0.02,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
25,0,0.801,0.88,1,0.00,0.00,0.00,0.00,1.22,0.67,0.00,0.00,1.54,0.68,0.00,0.00,0.31,0.00,0.22,0.01,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
26,0,0.834,0.88,1,0.00,0.00,0.00,0.00,1.13,0.89,0.00,0.00,1.38,0.59,0.00,0.00,0.38,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
27,0,0.868,0.88,1,0.00,0.03,0.00,0.13,0.90,1.01,0.00,0.00,1.18,0.52,0.00,0.00,0.42,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28,0,0.901,0.88,1,0.00,0.03,0.00,0.27,0.74,1.11,0.00,0.00,0.98,0.63,0.00,0.00,0.33,0.01,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29,0,0.934,0.88,1,0.00,0.03,0.00,0.27,0.42,0.60,0.00,0.00,0.61,0.53,0.00,0.00,0.17,0.01,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30,0,0.968,0.03,0,0.00,0.00,0.00,0.14,0.20,0.32,0.00,0.00,0.27,0.33,0.00,0.00,0.00,0.01,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31,0,1.001,0.00,0,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.35,0.10,0.00,0.17,0.00,0.00,0.32,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32,0,1.034,0.82,1,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.73,0.28,0.00,0.31,0.00,0.00,0.59,0.24,0.01,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
33,0,1.068,0.88,1,0.00,0.00,0.00,0.00,0.64,0.00,0.00,0.00,1.09,0.53,0.00,0.38,0.00,0.00,0.81,0.37,0.09,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
34,0,1.101,0.88,1,0.00,0.00,0.00,0.00,0.49,0.00,0.00,0.00,1.08,0.59,0.00,0.21,0.02,0.00,0.74,0.38,0.29,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
35,0,1.134,0.88,1,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,1.03,0.59,0.00,0.11,0.02,0.00,0.73,0.36,0.54,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
36,0,1.168,0.88,1,0.05,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.98,0.52,0.00,0.05,0.02,0.00,0.74,0.27,0.62,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
37,0,1.201,0.88,1,0.19,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.95,0.52,0.00,0.05,0.00,0.00,0.79,0.16,0.68,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
38,0,1.235,0.88,1,0.27,0.00,0.00,0.07,0.11,0.00,0.00,0.00,0.92,0.49,0.00,0.01,0.00,0.00,0.79,0.04,0.69,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
39,0,1.268,0.88,1,0.37,0.08,0.00,0.07,0.08,0.17,0.00,0.00,0.91,0.45,0.00,0.01,0.00,0.00,0.76,0.02,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
40,0,1.301,0.88,1,0.28,0.35,0.00,0.07,0.02,0.22,0.00,0.00,0.86,0.51,0.00,0.01,0.00,0.00,0.66,0.10,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
41,0,1.335,0.88,1,0.20,0.48,0.00,0.01,0.00,0.41,0.00,0.00,0.75,0.57,0.00,0.02,0.00,0.00,0.57,0.28,0.05,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
42,0,1.368,0.88,1,0.05,0.61,0.00,0.03,0.00,0.52,0.00,0.00,0.63,0.66,0.00,0.14,0.02,0.00,0.43,0.46,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
43,0,1.401,0.88,1,0.02,0.58,0.00,0.04,0.04,0.86,0.00,0.00,0.56,0.69,0.02,0.23,0.18,0.00,0.33,0.69,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
44,0,1.435,0.88,1,0.03,0.70,0.00,0.13,0.08,0.94,0.00,0.00,0.55,0.76,0.02,0.26,0.41,0.00,0.27,0.81,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45,0,1.468,0.88,1,0.04,0.78,0.00,0.25,0.10,0.84,0.00,0.00,0.55,0.92,0.00,0.11,0.69,0.00,0.31,0.92,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00
