frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
27,0,0.868,0.77,1,0.00,0.00,0.00,0.00,1.34,0.05,0.09,0.00,0.70,0.00,0.00,0.03,0.00,0.21,0.61,0.00,0.53,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
28,0,0.901,0.77,1,0.00,0.00,0.00,0.00,1.44,0.24,0.19,0.00,0.62,0.00,0.00,0.12,0.00,0.21,0.52,0.00,0.38,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
29,0,0.934,0.77,1,0.00,0.00,0.00,0.00,1.46,0.42,0.24,0.00,0.51,0.00,0.00,0.15,0.00,0.16,0.51,0.00,0.35,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
30,0,0.968,0.77,1,0.00,0.00,0.00,0.00,1.42,0.44,0.29,0.00,0.46,0.00,0.00,0.15,0.00,0.03,0.51,0.00,0.23,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
31,0,1.001,0.77,1,0.00,0.00,0.00,0.00,1.37,0.25,0.21,0.00,0.47,0.00,0.00,0.06,0.00,0.00,0.59,0.06,0.12,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
32,0,1.034,0.77,1,0.00,0.00,0.00,0.00,1.33,0.06,0.10,0.00,0.51,0.00,0.03,0.02,0.10,0.08,0.58,0.06,0.08,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
33,0,1.068,0.77,1,0.00,0.00,0.00,0.00,1.30,0.05,0.03,0.00,0.54,0.00,0.21,0.00,0.10,0.18,0.45,0.07,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
34,0,1.101,0.77,1,0.02,0.00,0.00,0.00,1.31,0.17,0.00,0.00,0.57,0.00,0.37,0.13,0.11,0.28,0.29,0.06,0.04,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35,0,1.134,0.77,1,0.04,0.00,0.00,0.00,1.32,0.23,0.00,0.00,0.61,0.00,0.38,0.30,0.01,0.28,0.08,0.38,0.04,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
36,0,1.168,0.77,1,0.12,0.00,0.00,0.00,1.39,0.35,0.00,0.00,0.61,0.00,0.24,0.44,0.01,0.21,0.05,0.71,0.04,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
37,0,1.201,0.77,1,0.19,0.00,0.00,0.00,1.39,0.35,0.00,0.00,0.60,0.00,0.08,0.44,0.00,0.12,0.01,1.18,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
38,0,1.235,0.77,1,0.33,0.00,0.00,0.00,1.38,0.38,0.00,0.00,0.58,0.00,0.04,0.48,0.00,0.04,0.01,1.42,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
39,0,1.268,0.77,1,0.45,0.00,0.00,0.00,1.32,0.52,0.00,0.00,0.53,0.00,0.00,0.60,0.00,0.00,0.01,1.63,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
40,0,1.301,0.77,1,0.59,0.00,0.00,0.00,1.27,0.69,0.00,0.00,0.46,0.00,0.00,0.77,0.00,0.00,0.00,1.82,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
41,0,1.335,0.77,1,0.66,0.00,0.00,0.02,1.14,0.84,0.00,0.00,0.37,0.00,0.17,0.93,0.03,0.00,0.00,1.93,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
42,0,1.368,0.77,1,0.70,0.00,0.00,0.02,1.02,0.79,0.00,0.00,0.32,0.00,0.38,0.93,0.03,0.00,0.00,2.13,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
43,0,1.401,0.77,1,0.81,0.00,0.00,0.02,0.91,0.68,0.00,0.00,0.31,0.00,0.77,1.10,0.03,0.00,0.01,2.21,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
44,0,1.435,0.77,1,0.95,0.00,0.00,0.00,0.88,0.70,0.00,0.02,0.31,0.00,0.87,1.04,0.00,0.00,0.01,2.26,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
45,0,1.468,0.77,1,1.12,0.00,0.00,0.00,0.88,0.80,0.00,0.07,0.26,0.00,0.81,0.93,0.00,0.00,0.00,2.12,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
