frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
11,0,0.334,0.93,1,0.11,0.05,0.00,0.23,0.70,0.61,0.00,0.00,0.12,0.00,3.35,0.07,0.00,0.58,0.00,0.11,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
12,0,0.367,0.93,1,0.11,0.05,0.00,0.28,0.72,0.69,0.00,0.00,0.09,0.00,2.54,0.06,0.00,0.44,0.13,0.11,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
13,0,0.400,0.93,1,0.05,0.05,0.00,0.23,0.81,0.75,0.00,0.00,0.12,0.00,1.72,0.06,0.00,0.30,0.25,0.21,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,0,0.434,0.93,1,0.13,0.05,0.00,0.16,0.92,1.00,0.00,0.00,0.14,0.00,1.00,0.11,0.00,0.22,0.44,0.25,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15,0,0.467,0.93,1,0.22,0.05,0.00,0.11,0.99,1.16,0.00,0.00,0.16,0.00,0.41,0.12,0.00,0.14,0.55,0.34,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,0,0.501,0.93,1,0.29,0.00,0.00,0.06,1.07,1.42,0.00,0.00,0.21,0.00,0.13,0.09,0.00,0.12,0.73,0.35,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,0,0.534,0.88,1,0.30,0.07,0.00,0.00,1.10,1.50,0.00,0.00,0.25,0.00,0.00,0.04,0.00,0.05,0.81,0.33,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,0,0.567,0.82,1,0.36,0.07,0.00,0.00,1.14,1.49,0.00,0.00,0.32,0.00,0.00,0.07,0.00,0.03,0.75,0.34,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19,0,0.601,0.82,1,0.48,0.12,0.00,0.13,1.11,1.39,0.00,0.00,0.38,0.00,0.00,0.10,0.00,0.00,0.53,0.21,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20,0,0.634,0.82,1,0.60,0.07,0.00,0.22,1.09,1.49,0.00,0.00,0.45,0.00,0.00,0.10,0.00,0.00,0.29,0.13,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21,0,0.667,0.82,1,0.65,0.14,0.00,0.22,1.02,1.64,0.00,0.00,0.52,0.00,0.00,0.12,0.00,0.00,0.12,0.03,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22,0,0.701,0.82,1,0.64,0.20,0.00,0.09,0.98,1.75,0.00,0.00,0.55,0.00,0.00,0.17,0.00,0.00,0.03,0.01,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23,0,0.734,0.82,1,0.70,0.29,0.00,0.00,0.97,1.76,0.00,0.00,0.59,0.00,0.00,0.26,0.00,0.00,0.00,0.05,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24,0,0.767,0.82,1,0.78,0.29,0.00,0.00,0.99,1.73,0.00,0.00,0.60,0.00,0.00,0.27,0.00,0.00,0.02,0.05,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25,0,0.801,0.82,1,0.84,0.25,0.00,0.00,1.04,1.78,0.00,0.00,0.63,0.00,0.00,0.25,0.00,0.00,0.02,0.04,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,0,0.834,0.82,1,0.79,0.22,0.00,0.00,1.09,1.83,0.00,0.00,0.64,0.00,0.00,0.16,0.00,0.00,0.02,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27,0,0.868,0.98,1,0.75,0.15,0.00,0.00,1.15,1.85,0.00,0.00,0.67,0.00,0.00,0.09,0.00,0.00,0.04,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
28,0,0.901,0.98,1,0.63,0.08,0.00,0.00,1.21,1.79,0.00,0.00,0.71,0.00,0.00,0.04,0.00,0.00,0.15,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
29,0,0.934,0.98,1,0.58,0.00,0.00,0.00,1.30,1.73,0.00,0.00,0.82,0.00,0.00,0.00,0.00,0.07,0.31,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
30,0,0.968,0.03,0,0.34,0.00,0.00,0.00,0.91,1.15,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.07,0.27,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
31,0,1.001,0.57,0,0.17,0.00,0.00,0.00,0.80,0.97,0.16,0.00,0.64,0.14,0.00,0.00,0.00,0.07,0.43,0.06,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
32,0,1.034,0.82,1,0.00,0.00,0.00,0.00,0.59,0.91,0.29,0.00,0.67,0.30,0.00,0.08,0.00,0.00,0.74,0.14,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
33,0,1.068,0.82,1,0.00,0.00,0.00,0.00,0.86,1.26,0.39,0.00,1.05,0.32,0.00,0.16,0.00,0.00,1.23,0.23,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
34,0,1.101,0.82,1,0.01,0.00,0.00,0.00,0.81,1.22,0.33,0.01,1.06,0.18,0.00,0.15,0.00,0.00,1.48,0.17,0.04,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
35,0,1.134,0.82,1,0.01,0.00,0.00,0.00,0.76,1.14,0.25,0.01,1.04,0.02,0.00,0.11,0.00,0.00,1.54,0.12,0.09,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
36,0,1.168,0.82,1,0.02,0.00,0.00,0.00,0.72,1.30,0.17,0.01,1.01,0.00,0.00,0.08,0.00,0.00,1.60,0.07,0.12,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
37,0,1.201,0.82,1,0.04,0.00,0.00,0.00,0.74,1.34,0.09,0.01,1.06,0.00,0.00,0.10,0.00,0.00,1.65,0.16,0.12,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
38,0,1.235,0.82,1,0.04,0.00,0.00,0.00,0.77,1.46,0.08,0.01,1.09,0.00,0.03,0.06,0.00,0.00,1.74,0.12,0.10,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
39,0,1.268,0.82,1,0.03,0.00,0.00,0.00,0.75,1.36,0.08,0.02,1.12,0.02,0.03,0.02,0.00,0.00,1.75,0.09,0.25,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
40,0,1.301,0.82,1,0.00,0.00,0.00,0.00,0.73,1.35,0.12,0.04,1.06,0.02,0.06,0.00,0.00,0.00,1.70,0.00,0.24,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
41,0,1.335,0.82,1,0.00,0.00,0.00,0.00,0.67,1.11,0.07,0.03,1.06,0.02,0.04,0.04,0.00,0.00,1.66,0.01,0.33,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
42,0,1.368,0.82,1,0.02,0.00,0.00,0.00,0.67,0.99,0.05,0.03,1.00,0.00,0.04,0.04,0.00,0.00,1.63,0.05,0.24,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
43,0,1.401,0.82,1,0.02,0.00,0.00,0.00,0.62,0.85,0.00,0.01,0.97,0.00,0.05,0.06,0.00,0.00,1.63,0.12,0.30,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
44,0,1.435,0.82,1,0.04,0.00,0.00,0.00,0.60,0.74,0.00,0.01,0.92,0.00,0.03,0.05,0.00,0.00,1.60,0.20,0.24,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
45,0,1.468,0.82,1,0.02,0.00,0.00,0.00,0.59,0.59,0.00,0.00,0.91,0.02,0.03,0.10,0.03,0.00,1.55,0.33,0.25,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
46,0,1.502,0.82,1,0.01,0.00,0.00,0.00,0.62,0.57,0.00,0.00,0.89,0.03,0.06,0.12,0.13,0.00,1.51,0.44,0.21,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
47,0,1.535,0.82,1,0.00,0.00,0.00,0.00,0.63,0.55,0.00,0.00,0.89,0.05,0.09,0.16,0.20,0.00,1.43,0.53,0.18,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
48,0,1.568,0.82,1,0.00,0.00,0.00,0.00,0.65,0.60,0.00,0.00,0.91,0.09,0.11,0.16,0.27,0.00,1.42,0.59,0.13,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
49,0,1.602,0.82,1,0.00,0.00,0.00,0.00,0.65,0.50,0.00,0.00,0.94,0.18,0.04,0.13,0.24,0.00,1.40,0.57,0.08,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
50,0,1.635,0.82,1,0.00,0.00,0.00,0.00,0.66,0.44,0.00,0.00,0.99,0.27,0.01,0.14,0.21,0.00,1.42,0.56,0.10,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
51,0,1.668,0.82,1,0.00,0.00,0.00,0.00,0.66,0.57,0.03,0.00,0.99,0.28,0.03,0.19,0.17,0.00,1.37,0.54,0.10,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00
52,0,1.702,0.82,1,0.00,0.00,0.00,0.00,0.69,0.76,0.06,0.00,0.99,0.27,0.03,0.24,0.19,0.00,1.35,0.60,0.09,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00
53,0,1.735,0.82,1,0.00,0.00,0.00,0.03,0.72,0.92,0.07,0.00,0.98,0.23,0.04,0.25,0.18,0.00,1.33,0.67,0.09,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
54,0,1.768,0.82,1,0.00,0.02,0.00,0.03,0.71,0.87,0.04,0.00,0.99,0.21,0.01,0.25,0.13,0.00,1.34,0.73,0.08,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
55,0,1.802,0.82,1,0.00,0.03,0.00,0.03,0.70,0.83,0.03,0.00,1.00,0.20,0.01,0.27,0.07,0.00,1.35,0.78,0.11,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
56,0,1.835,0.82,1,0.00,0.03,0.00,0.00,0.70,0.83,0.04,0.00,1.00,0.17,0.00,0.26,0.06,0.00,1.34,0.83,0.11,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
57,0,1.869,0.82,1,0.00,0.00,0.00,0.00,0.71,0.88,0.07,0.00,1.02,0.17,0.00,0.21,0.08,0.00,1.31,0.86,0.14,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
