frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
12,0,0.367,0.77,1,0.20,0.00,0.14,0.00,0.32,0.98,0.00,0.50,0.01,0.01,0.12,0.29,0.39,1.18,0.16,1.88,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13,0,0.400,0.98,1,0.33,0.00,0.08,0.00,0.46,0.49,0.00,0.33,0.01,0.01,0.12,0.68,0.25,1.91,0.35,1.67,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
14,0,0.434,0.98,1,0.51,0.00,0.00,0.00,0.56,0.00,0.00,0.22,0.01,0.01,0.12,0.91,0.00,2.27,0.61,1.46,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
15,0,0.467,0.98,1,0.42,0.00,0.00,0.00,0.61,0.00,0.00,0.28,0.00,0.00,0.00,0.97,0.00,2.09,0.82,1.51,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
16,0,0.501,0.98,1,0.29,0.00,0.00,0.00,0.39,0.00,0.00,0.20,0.00,0.00,0.00,0.59,0.00,1.31,0.57,1.03,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
17,0,0.534,0.03,0,0.10,0.00,0.00,0.00,0.20,0.00,0.00,0.11,0.00,0.00,0.00,0.36,0.00,0.86,0.31,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,0,0.567,0.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19,0,0.601,0.03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20,0,0.634,0.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21,0,0.667,0.03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22,0,0.701,0.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23,0,0.734,0.03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24,0,0.767,0.73,0,0.43,0.00,0.01,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.13,0.97,0.00,0.44,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25,0,0.801,0.77,1,0.81,0.00,0.05,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.18,2.02,0.04,0.87,0.00,1.04,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
26,0,0.834,0.77,1,1.26,0.00,0.14,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.23,3.12,0.04,1.35,0.00,1.67,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
27,0,0.868,0.77,1,1.22,0.00,0.24,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.12,3.29,0.04,1.32,0.00,1.80,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
28,0,0.901,0.77,1,1.18,0.00,0.24,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.18,3.34,0.00,1.32,0.00,1.95,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
29,0,0.934,0.77,1,1.20,0.05,0.29,0.00,0.43,0.02,0.00,0.00,0.00,0.00,0.36,3.35,0.00,1.26,0.00,1.97,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
30,0,0.968,0.77,1,1.32,0.14,0.30,0.00,0.45,0.04,0.00,0.00,0.00,0.00,0.49,3.37,0.00,1.29,0.00,1.84,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
31,0,1.001,0.77,1,1.36,0.14,0.37,0.00,0.49,0.04,0.00,0.00,0.00,0.00,0.40,3.49,0.00,1.29,0.00,1.68,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
32,0,1.034,0.77,1,1.36,0.17,0.40,0.00,0.47,0.01,0.00,0.00,0.00,0.00,0.26,3.60,0.00,1.35,0.00,1.59,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00
33,0,1.068,0.77,1,0.84,0.08,0.29,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.11,2.45,0.00,0.91,0.00,1.06,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00
34,0,1.101,0.62,0,0.83,0.08,0.24,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.09,2.20,0.00,0.92,0.00,1.13,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00
35,0,1.134,0.77,1,0.77,0.00,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.07,2.02,0.00,0.99,0.00,1.15,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00
36,0,1.168,0.03,0,0.77,0.00,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.07,2.02,0.00,0.99,0.00,1.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
37,0,1.201,0.68,0,0.41,0.00,0.03,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.07,1.04,0.00,0.56,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
38,0,1.235,0.88,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
39,0,1.268,0.57,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40,0,1.301,0.68,0,0.00,0.00,0.21,0.00,0.00,0.33,0.00,0.25,0.00,0.00,0.00,0.00,0.25,0.19,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41,0,1.335,0.77,1,0.00,0.00,0.47,0.00,0.00,0.84,0.00,0.44,0.00,0.00,0.00,0.00,0.49,0.42,0.00,0.66,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42,0,1.368,0.82,1,0.00,0.00,0.79,0.00,0.00,1.33,0.00,0.60,0.00,0.00,0.00,0.00,0.61,0.58,0.00,0.69,0.13,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43,0,1.401,0.82,1,0.00,0.00,0.83,0.00,0.00,1.62,0.01,0.50,0.00,0.00,0.00,0.08,0.50,0.50,0.17,0.37,0.17,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44,0,1.435,0.88,1,0.00,0.00,0.75,0.00,0.00,1.94,0.02,0.41,0.00,0.00,0.00,0.20,0.36,0.27,0.37,0.18,0.19,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45,0,1.468,0.88,1,0.08,0.08,0.51,0.00,0.00,2.32,0.03,0.28,0.00,0.00,0.00,0.35,0.34,0.11,0.63,0.28,0.06,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46,0,1.502,0.82,1,0.13,0.12,0.26,0.00,0.00,2.52,0.03,0.15,0.00,0.00,0.00,0.33,0.20,0.00,0.69,0.30,0.03,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
47,0,1.535,0.82,1,0.19,0.14,0.07,0.00,0.00,2.52,0.02,0.05,0.00,0.00,0.00,0.21,0.10,0.00,0.71,0.32,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48,0,1.568,0.82,1,0.21,0.23,0.00,0.01,0.00,2.57,0.01,0.02,0.00,0.00,0.00,0.13,0.01,0.00,0.62,0.26,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
49,0,1.602,0.88,1,0.25,0.19,0.00,0.01,0.05,2.45,0.00,0.15,0.00,0.00,0.00,0.18,0.01,0.00,0.51,0.27,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50,0,1.635,0.88,1,0.19,0.17,0.00,0.01,0.12,2.47,0.03,0.30,0.03,0.00,0.00,0.18,0.01,0.00,0.32,0.22,0.07,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,0,1.668,0.88,1,0.09,0.01,0.00,0.00,0.19,2.54,0.07,0.43,0.03,0.00,0.00,0.11,0.00,0.00,0.23,0.22,0.08,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
52,0,1.702,0.88,1,0.00,0.00,0.00,0.00,0.23,2.70,0.07,0.37,0.03,0.00,0.00,0.01,0.00,0.00,0.16,0.24,0.08,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
53,0,1.735,0.82,1,0.00,0.00,0.00,0.03,0.23,2.60,0.07,0.30,0.00,0.00,0.00,0.07,0.00,0.00,0.15,0.20,0.01,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54,0,1.768,0.82,1,0.00,0.00,0.00,0.05,0.25,2.41,0.04,0.30,0.00,0.00,0.00,0.18,0.00,0.00,0.10,0.13,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55,0,1.802,0.82,1,0.00,0.00,0.00,0.08,0.26,2.40,0.04,0.33,0.00,0.00,0.00,0.31,0.00,0.00,0.04,0.03,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
56,0,1.835,0.82,1,0.00,0.00,0.00,0.05,0.31,2.62,0.06,0.30,0.00,0.00,0.00,0.33,0.00,0.00,0.08,0.03,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
57,0,1.869,0.82,1,0.00,0.00,0.00,0.10,0.33,2.89,0.10,0.20,0.00,0.00,0.00,0.32,0.00,0.00,0.12,0.02,0.17,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
58,0,1.902,0.82,1,0.00,0.00,0.00,0.17,0.32,3.14,0.16,0.12,0.00,0.00,0.00,0.33,0.00,0.00,0.15,0.00,0.31,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
59,0,1.935,0.82,1,0.00,0.00,0.00,0.22,0.32,3.14,0.14,0.16,0.00,0.00,0.00,0.39,0.00,0.00,0.17,0.02,0.37,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60,0,1.969,0.82,1,0.00,0.00,0.00,0.15,0.30,3.17,0.15,0.20,0.00,0.00,0.00,0.37,0.00,0.00,0.22,0.03,0.22,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
61,0,2.002,0.82,1,0.00,0.00,0.00,0.06,0.26,3.00,0.15,0.26,0.00,0.00,0.00,0.32,0.00,0.00,0.27,0.03,0.10,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62,0,2.035,0.82,1,0.00,0.00,0.00,0.00,0.22,3.09,0.25,0.25,0.00,0.00,0.00,0.31,0.00,0.00,0.28,0.00,0.04,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63,0,2.069,0.82,1,0.00,0.00,0.00,0.04,0.14,2.89,0.26,0.25,0.00,0.00,0.00,0.28,0.00,0.00,0.20,0.00,0.02,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64,0,2.102,0.88,1,0.00,0.00,0.00,0.04,0.12,2.85,0.34,0.27,0.00,0.00,0.00,0.31,0.00,0.00,0.11,0.00,0.01,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
65,0,2.135,0.88,1,0.00,0.00,0.00,0.07,0.09,2.70,0.32,0.28,0.00,0.00,0.00,0.26,0.00,0.00,0.11,0.00,0.08,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66,0,2.169,0.88,1,0.03,0.03,0.00,0.03,0.14,2.64,0.26,0.27,0.00,0.00,0.00,0.24,0.00,0.00,0.08,0.04,0.08,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
67,0,2.202,0.82,1,0.04,0.03,0.00,0.06,0.17,2.64,0.13,0.25,0.00,0.00,0.00,0.14,0.00,0.00,0.10,0.04,0.17,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68,0,2.236,0.82,1,0.10,0.13,0.00,0.08,0.12,2.60,0.02,0.28,0.00,0.00,0.00,0.08,0.00,0.00,0.11,0.06,0.11,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69,0,2.269,0.88,1,0.07,0.18,0.00,0.08,0.07,2.49,0.00,0.32,0.00,0.00,0.03,0.04,0.00,0.00,0.35,0.07,0.12,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
70,0,2.302,0.88,1,0.06,0.23,0.00,0.15,0.05,2.40,0.00,0.33,0.00,0.00,0.04,0.03,0.03,0.00,0.51,0.12,0.07,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
71,0,2.336,0.88,1,0.01,0.16,0.00,0.13,0.10,2.38,0.00,0.32,0.00,0.00,0.11,0.01,0.03,0.00,0.61,0.16,0.08,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72,0,2.369,0.88,1,0.00,0.13,0.00,0.13,0.12,2.46,0.00,0.36,0.00,0.00,0.11,0.03,0.07,0.00,0.52,0.11,0.11,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73,0,2.402,0.88,1,0.07,0.09,0.00,0.07,0.12,2.41,0.00,0.39,0.00,0.00,0.10,0.02,0.05,0.00,0.43,0.09,0.06,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
74,0,2.436,0.88,1,0.17,0.13,0.00,0.04,0.11,2.28,0.00,0.47,0.00,0.00,0.06,0.04,0.14,0.00,0.38,0.03,0.05,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
75,0,2.469,0.88,1,0.28,0.15,0.00,0.04,0.14,2.22,0.00,0.49,0.00,0.00,0.03,0.02,0.19,0.00,0.37,0.07,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
76,0,2.503,0.88,1,0.27,0.15,0.00,0.00,0.12,2.18,0.00,0.50,0.00,0.00,0.07,0.07,0.21,0.00,0.34,0.11,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
77,0,2.536,0.88,1,0.19,0.07,0.00,0.00,0.07,2.18,0.00,0.49,0.00,0.00,0.16,0.06,0.12,0.00,0.29,0.23,0.07,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
78,0,2.569,0.88,1,0.09,0.00,0.00,0.00,0.03,2.16,0.00,0.61,0.00,0.00,0.37,0.08,0.06,0.00,0.29,0.19,0.16,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
79,0,2.603,0.88,1,0.03,0.00,0.00,0.00,0.04,2.26,0.00,0.73,0.00,0.00,0.49,0.06,0.07,0.00,0.33,0.11,0.30,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
80,0,2.636,0.88,1,0.02,0.00,0.00,0.00,0.09,2.34,0.00,0.83,0.00,0.00,0.53,0.15,0.11,0.00,0.26,0.00,0.31,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
81,0,2.669,0.88,1,0.01,0.00,0.00,0.00,0.15,2.43,0.00,0.80,0.00,0.00,0.46,0.24,0.08,0.00,0.17,0.00,0.25,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
82,0,2.703,0.88,1,0.01,0.00,0.00,0.00,0.19,2.44,0.00,0.73,0.00,0.00,0.42,0.34,0.04,0.00,0.06,0.00,0.15,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
83,0,2.736,0.88,1,0.00,0.00,0.00,0.00,0.22,2.49,0.00,0.65,0.00,0.00,0.39,0.33,0.00,0.00,0.05,0.00,0.08,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
84,0,2.769,0.88,1,0.00,0.00,0.00,0.00,0.23,2.50,0.00,0.57,0.00,0.00,0.40,0.38,0.00,0.00,0.04,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
85,0,2.803,0.88,1,0.00,0.00,0.00,0.00,0.26,2.36,0.00,0.53,0.00,0.00,0.44,0.40,0.00,0.00,0.05,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
86,0,2.836,0.88,1,0.00,0.00,0.00,0.00,0.30,2.21,0.00,0.51,0.00,0.00,0.48,0.46,0.00,0.00,0.05,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
87,0,2.870,0.88,1,0.00,0.00,0.00,0.00,0.35,2.19,0.00,0.54,0.00,0.00,0.46,0.43,0.00,0.00,0.04,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
