frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
11,0,0.334,0.93,1,0.52,0.49,0.00,0.00,1.27,0.71,0.00,0.00,1.43,0.77,0.10,0.69,0.08,0.02,0.00,0.04,0.04,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12,0,0.367,0.98,1,0.35,0.25,0.00,0.00,1.27,0.48,0.00,0.00,1.47,0.81,0.02,0.73,0.10,0.08,0.00,0.10,0.03,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13,0,0.400,0.98,1,0.11,0.07,0.00,0.00,1.41,0.43,0.04,0.00,1.51,0.66,0.02,0.74,0.10,0.16,0.00,0.10,0.05,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,0,0.434,0.98,1,0.01,0.00,0.00,0.00,1.52,0.28,0.05,0.00,1.49,0.76,0.08,0.71,0.03,0.23,0.00,0.10,0.06,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15,0,0.467,0.98,1,0.04,0.00,0.00,0.00,1.64,0.34,0.07,0.00,1.45,0.77,0.15,0.64,0.00,0.22,0.00,0.04,0.06,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,0,0.501,0.98,1,0.04,0.00,0.00,0.00,1.65,0.36,0.02,0.00,1.40,0.89,0.24,0.63,0.02,0.19,0.00,0.04,0.01,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
17,0,0.534,0.93,1,0.04,0.00,0.00,0.00,1.70,0.61,0.03,0.00,1.31,0.63,0.33,0.68,0.04,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
18,0,0.567,0.93,1,0.00,0.00,0.00,0.02,1.65,0.88,0.02,0.00,1.28,0.47,0.46,0.77,0.15,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
19,0,0.601,0.93,1,0.00,0.00,0.00,0.02,1.66,1.23,0.02,0.00,1.28,0.27,0.55,0.88,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
20,0,0.634,0.88,1,0.00,0.00,0.00,0.02,1.65,1.31,0.00,0.00,1.42,0.28,0.62,0.93,0.22,0.21,0.02,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
21,0,0.667,0.88,1,0.00,0.00,0.00,0.00,1.68,1.26,0.00,0.00,1.55,0.25,0.63,0.93,0.11,0.20,0.21,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
22,0,0.701,0.88,1,0.00,0.00,0.00,0.00,1.73,1.11,0.00,0.04,1.67,0.33,0.55,0.87,0.04,0.14,0.42,0.07,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
23,0,0.734,0.88,1,0.05,0.00,0.00,0.00,1.72,1.08,0.00,0.04,1.70,0.43,0.31,0.84,0.08,0.06,0.66,0.19,0.03,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
24,0,0.767,0.88,1,0.15,0.00,0.00,0.00,1.70,1.05,0.00,0.04,1.68,0.63,0.15,0.78,0.15,0.00,0.84,0.46,0.17,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
25,0,0.801,0.93,1,0.20,0.12,0.00,0.05,1.65,1.11,0.00,0.00,1.61,0.85,0.04,0.66,0.15,0.00,1.03,0.66,0.37,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
26,0,0.834,0.93,1,0.25,0.15,0.00,0.13,1.59,1.09,0.00,0.00,1.50,0.96,0.04,0.53,0.07,0.00,1.11,0.92,0.36,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
27,0,0.868,0.93,1,0.15,0.15,0.00,0.31,1.51,1.17,0.00,0.00,1.40,0.90,0.00,0.47,0.00,0.00,1.02,1.04,0.27,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
28,0,0.901,0.93,1,0.10,0.04,0.00,0.38,1.39,1.04,0.00,0.00,1.31,0.74,0.00,0.48,0.00,0.00,0.85,1.14,0.17,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
29,0,0.934,0.93,1,0.00,0.00,0.00,0.31,1.32,1.05,0.00,0.04,1.25,0.68,0.00,0.41,0.00,0.00,0.66,1.27,0.16,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
30,0,0.968,0.93,1,0.15,0.00,0.00,0.13,1.26,0.90,0.00,0.06,1.12,0.50,0.00,0.37,0.00,0.00,0.61,1.33,0.15,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
31,0,1.001,0.88,1,0.25,0.00,0.00,0.01,1.18,0.79,0.00,0.06,0.99,0.29,0.00,0.36,0.00,0.00,0.60,1.57,0.05,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
32,0,1.034,0.88,1,0.24,0.00,0.00,0.00,1.09,0.61,0.00,0.02,0.86,0.04,0.00,0.37,0.00,0.00,0.57,1.69,0.07,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
33,0,1.068,0.93,1,0.10,0.00,0.00,0.00,1.09,0.75,0.00,0.08,0.79,0.00,0.00,0.36,0.00,0.00,0.42,1.79,0.03,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
34,0,1.101,0.88,1,0.00,0.00,0.00,0.00,1.10,1.01,0.00,0.13,0.79,0.00,0.00,0.26,0.00,0.00,0.23,1.79,0.03,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
35,0,1.134,0.88,1,0.00,0.00,0.00,0.00,1.11,1.25,0.01,0.23,0.81,0.01,0.00,0.27,0.00,0.00,0.10,1.79,0.02,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36,0,1.168,0.88,1,0.01,0.00,0.00,0.00,1.07,1.37,0.02,0.28,0.80,0.04,0.01,0.15,0.00,0.00,0.07,1.74,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
37,0,1.201,0.88,1,0.02,0.00,0.00,0.00,1.04,1.45,0.03,0.29,0.77,0.10,0.02,0.11,0.00,0.00,0.09,1.70,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
38,0,1.235,0.88,1,0.02,0.00,0.00,0.00,1.04,1.37,0.01,0.27,0.78,0.10,0.02,0.01,0.00,0.00,0.22,1.62,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
39,0,1.268,0.88,1,0.01,0.00,0.00,0.00,1.11,1.19,0.01,0.28,0.83,0.06,0.01,0.01,0.00,0.00,0.33,1.62,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40,0,1.301,0.88,1,0.00,0.00,0.00,0.00,1.19,1.09,0.00,0.34,0.87,0.02,0.00,0.00,0.00,0.00,0.44,1.65,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41,0,1.335,0.88,1,0.00,0.00,0.00,0.00,1.24,1.08,0.00,0.39,0.90,0.03,0.00,0.00,0.00,0.00,0.45,1.70,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42,0,1.368,0.88,1,0.00,0.00,0.00,0.00,1.23,1.08,0.00,0.40,0.93,0.04,0.00,0.00,0.00,0.00,0.41,1.78,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43,0,1.401,0.88,1,0.00,0.00,0.00,0.00,1.21,1.08,0.00,0.38,0.92,0.02,0.00,0.00,0.00,0.00,0.34,1.76,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44,0,1.435,0.88,1,0.00,0.00,0.00,0.00,1.23,1.13,0.00,0.34,0.91,0.03,0.00,0.00,0.00,0.00,0.21,1.70,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45,0,1.468,0.88,1,0.00,0.00,0.00,0.00,1.28,1.19,0.00,0.35,0.89,0.04,0.00,0.00,0.00,0.00,0.11,1.62,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46,0,1.502,0.88,1,0.00,0.00,0.00,0.00,1.36,1.23,0.00,0.35,0.91,0.05,0.00,0.00,0.00,0.00,0.04,1.59,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
47,0,1.535,0.88,1,0.00,0.00,0.00,0.00,1.38,1.29,0.00,0.39,0.92,0.05,0.00,0.03,0.00,0.00,0.04,1.62,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48,0,1.568,0.88,1,0.00,0.00,0.00,0.00,1.38,1.27,0.01,0.39,0.94,0.04,0.00,0.06,0.00,0.00,0.07,1.64,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
49,0,1.602,0.88,1,0.00,0.00,0.00,0.00,1.33,1.29,0.03,0.41,0.93,0.04,0.00,0.11,0.00,0.00,0.08,1.62,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50,0,1.635,0.88,1,0.00,0.00,0.00,0.00,1.31,1.29,0.02,0.40,0.95,0.08,0.00,0.07,0.00,0.00,0.06,1.61,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,0,1.668,0.88,1,0.00,0.00,0.00,0.02,1.22,1.33,0.02,0.37,0.94,0.19,0.00,0.11,0.00,0.00,0.03,1.59,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
52,0,1.702,0.88,1,0.00,0.00,0.00,0.05,1.10,1.26,0.02,0.33,0.91,0.38,0.00,0.20,0.00,0.00,0.00,1.56,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
