frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
28,0,0.901,0.88,1,0.00,0.00,0.00,0.63,1.52,1.08,0.00,0.28,1.15,0.82,0.00,0.00,0.00,0.00,0.92,0.29,1.07,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
29,0,0.934,0.82,1,0.00,0.00,0.00,0.40,1.52,1.12,0.00,0.23,1.15,0.89,0.00,0.00,0.00,0.00,0.65,0.36,1.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
30,0,0.968,0.82,1,0.00,0.00,0.00,0.31,1.56,1.05,0.00,0.15,1.14,0.95,0.00,0.00,0.00,0.00,0.34,0.36,0.92,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
31,0,1.001,0.88,1,0.00,0.00,0.00,0.07,1.52,1.32,0.00,0.17,1.11,0.95,0.00,0.00,0.00,0.00,0.09,0.07,0.88,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
32,0,1.034,0.88,1,0.00,0.00,0.01,0.02,1.47,1.34,0.00,0.10,1.06,0.96,0.00,0.00,0.00,0.00,0.01,0.00,0.87,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
33,0,1.068,0.88,1,0.00,0.00,0.01,0.00,1.42,1.30,0.00,0.10,1.00,0.94,0.00,0.00,0.03,0.00,0.01,0.00,0.52,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
34,0,1.101,0.82,1,0.00,0.00,0.01,0.00,1.33,1.19,0.00,0.00,1.04,0.82,0.00,0.00,0.03,0.00,0.01,0.00,0.22,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
35,0,1.134,0.88,1,0.00,0.00,0.00,0.00,1.05,0.76,0.00,0.00,0.98,0.67,0.00,0.00,0.03,0.00,0.00,0.02,0.02,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
36,0,1.168,0.82,1,0.00,0.00,0.00,0.00,0.67,0.54,0.00,0.25,0.99,0.49,0.07,0.17,0.00,0.00,0.00,0.27,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
37,0,1.201,0.88,1,0.00,0.00,0.00,0.00,0.48,0.42,0.00,0.48,0.94,0.39,0.12,0.35,0.00,0.00,0.00,0.45,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
38,0,1.235,0.88,1,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.68,0.98,0.48,0.25,0.47,0.00,0.00,0.00,0.68,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
39,0,1.268,0.88,1,0.00,0.00,0.00,0.00,0.53,0.45,0.00,0.53,0.93,0.58,0.34,0.35,0.00,0.00,0.00,0.77,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
40,0,1.301,0.88,1,0.00,0.00,0.00,0.00,0.37,0.28,0.00,0.40,0.91,0.61,0.44,0.18,0.00,0.00,0.00,1.05,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
41,0,1.335,0.88,1,0.00,0.00,0.00,0.00,0.28,0.35,0.00,0.34,0.86,0.41,0.31,0.08,0.00,0.00,0.00,1.28,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
42,0,1.368,0.88,1,0.00,0.00,0.00,0.00,0.17,0.34,0.00,0.27,0.73,0.27,0.16,0.03,0.00,0.00,0.00,1.48,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
43,0,1.401,0.88,1,0.00,0.00,0.00,0.00,0.10,0.25,0.00,0.17,0.62,0.21,0.00,0.01,0.00,0.00,0.00,1.54,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
44,0,1.435,0.82,1,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.04,0.51,0.30,0.00,0.00,0.00,0.00,0.00,1.36,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
45,0,1.468,0.77,1,0.00,0.00,0.00,0.00,0.09,0.64,0.00,0.03,0.43,0.42,0.00,0.00,0.00,0.00,0.00,1.13,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
46,0,1.502,0.82,1,0.00,0.00,0.00,0.00,0.22,1.00,0.00,0.03,0.32,0.39,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
47,0,1.535,0.82,1,0.00,0.00,0.00,0.00,0.34,1.13,0.00,0.06,0.23,0.22,0.00,0.00,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
48,0,1.568,0.82,1,0.00,0.00,0.00,0.00,0.40,1.21,0.00,0.08,0.21,0.13,0.00,0.00,0.00,0.00,0.00,0.65,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
49,0,1.602,0.82,1,0.00,0.00,0.00,0.00,0.43,0.95,0.00,0.14,0.15,0.12,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
50,0,1.635,0.82,1,0.00,0.00,0.00,0.00,0.53,0.92,0.00,0.17,0.11,0.18,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
51,0,1.668,0.82,1,0.00,0.00,0.00,0.00,0.63,0.92,0.00,0.12,0.08,0.16,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
52,0,1.702,0.82,1,0.00,0.00,0.00,0.00,0.75,1.31,0.00,0.06,0.13,0.12,0.00,0.01,0.00,0.00,0.00,0.61,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
53,0,1.735,0.82,1,0.00,0.00,0.00,0.00,0.73,1.37,0.00,0.04,0.23,0.07,0.00,0.06,0.00,0.00,0.00,0.85,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54,0,1.768,0.77,1,0.00,0.01,0.00,0.09,0.55,1.00,0.00,0.07,0.20,0.00,0.00,0.19,0.00,0.00,0.00,1.16,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55,0,1.802,0.77,1,0.00,0.26,0.00,0.15,0.35,0.78,0.00,0.08,0.14,0.00,0.11,0.22,0.00,0.00,0.00,1.38,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
56,0,1.835,0.77,1,0.00,0.26,0.00,0.15,0.15,0.42,0.00,0.05,0.02,0.00,0.11,0.18,0.00,0.00,0.00,0.92,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
57,0,1.869,0.68,0,0.00,0.25,0.00,0.06,0.07,0.32,0.00,0.02,0.00,0.00,0.11,0.04,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
58,0,1.902,0.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
59,0,1.935,0.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60,0,1.969,0.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
61,0,2.002,0.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62,0,2.035,0.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63,0,2.069,0.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64,0,2.102,0.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
65,0,2.135,0.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66,0,2.169,0.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
67,0,2.202,0.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68,0,2.236,0.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69,0,2.269,0.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
70,0,2.302,0.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
71,0,2.336,0.62,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72,0,2.369,0.57,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73,0,2.402,0.52,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
74,0,2.436,0.62,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
75,0,2.469,0.62,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
76,0,2.503,0.62,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
77,0,2.536,0.57,0,0.31,0.79,0.17,0.39,0.00,0.38,0.00,0.00,0.00,0.00,1.67,0.81,0.79,0.51,0.16,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
78,0,2.569,0.77,1,0.68,1.77,0.38,0.74,0.00,0.67,0.00,0.00,0.00,0.00,3.33,1.44,1.30,0.93,0.16,1.69,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
79,0,2.603,0.82,1,0.68,1.77,0.43,0.74,0.00,0.93,0.00,0.19,0.05,0.00,3.33,1.62,1.30,1.12,0.16,1.75,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
80,0,2.636,0.82,1,0.37,1.00,0.53,0.35,0.00,0.80,0.00,0.35,0.09,0.00,1.67,0.95,0.51,0.81,0.12,0.96,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
81,0,2.669,0.77,1,0.00,0.02,0.63,0.00,0.00,1.03,0.00,0.38,0.10,0.00,0.00,0.71,0.00,0.80,0.22,0.20,0.09,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
82,0,2.703,0.82,1,0.00,0.01,0.85,0.02,0.09,1.38,0.04,0.26,0.09,0.00,0.00,0.94,0.00,1.00,0.43,0.15,0.18,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
83,0,2.736,0.82,1,0.00,0.00,0.70,0.02,0.14,1.78,0.04,0.10,0.05,0.00,0.00,0.94,0.00,1.13,0.37,0.00,0.22,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
84,0,2.769,0.82,1,0.00,0.00,0.39,0.03,0.31,1.69,0.24,0.15,0.04,0.00,0.00,0.80,0.00,1.05,0.37,0.02,0.12,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
85,0,2.803,0.82,1,0.00,0.00,0.12,0.01,0.29,1.21,0.44,0.08,0.00,0.00,0.00,0.48,0.00,1.00,0.27,0.02,0.17,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
86,0,2.836,0.82,1,0.09,0.00,0.00,0.06,0.35,0.62,0.82,0.08,0.00,0.00,0.00,0.33,0.00,0.86,0.37,0.03,0.13,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
87,0,2.870,0.82,1,0.09,0.00,0.00,0.04,0.19,0.18,0.94,0.02,0.00,0.00,0.00,0.27,0.00,0.79,0.30,0.01,0.21,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
