frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
27,0,0.868,0.93,1,0.00,0.00,0.00,0.00,0.65,1.02,0.09,0.13,0.40,0.54,0.56,1.49,0.06,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
28,0,0.901,0.93,1,0.00,0.00,0.00,0.00,0.70,1.03,0.04,0.33,0.34,0.40,0.84,1.49,0.11,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
29,0,0.934,0.93,1,0.05,0.00,0.00,0.00,0.73,0.95,0.04,0.44,0.30,0.23,1.15,1.41,0.11,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
30,0,0.968,0.93,1,0.12,0.00,0.00,0.00,0.71,0.81,0.00,0.46,0.23,0.06,1.39,1.35,0.05,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
31,0,1.001,0.98,1,0.23,0.01,0.00,0.00,0.66,0.79,0.00,0.33,0.16,0.06,1.73,1.28,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
32,0,1.034,0.98,1,0.30,0.01,0.00,0.00,0.68,0.80,0.00,0.19,0.20,0.13,1.57,1.22,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
33,0,1.068,0.98,1,0.42,0.11,0.00,0.00,0.67,0.73,0.00,0.08,0.25,0.30,1.15,1.06,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
34,0,1.101,0.98,1,0.37,0.11,0.00,0.00,0.68,0.47,0.00,0.00,0.39,0.39,0.61,0.65,0.00,0.00,0.00,0.09,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35,0,1.134,0.98,1,0.29,0.11,0.00,0.00,0.61,0.37,0.00,0.00,0.44,0.45,0.29,0.36,0.00,0.00,0.00,0.36,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36,0,1.168,0.98,1,0.10,0.00,0.00,0.00,0.64,0.58,0.00,0.00,0.57,0.33,0.13,0.07,0.00,0.00,0.01,0.50,0.08,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
37,0,1.201,0.98,1,0.05,0.00,0.00,0.00,0.58,0.87,0.00,0.00,0.66,0.28,0.01,0.12,0.00,0.00,0.08,0.59,0.10,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
38,0,1.235,0.98,1,0.01,0.00,0.00,0.00,0.56,0.85,0.00,0.00,0.71,0.11,0.00,0.18,0.00,0.00,0.20,0.44,0.13,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
39,0,1.268,0.98,1,0.01,0.00,0.00,0.00,0.53,0.85,0.00,0.00,0.74,0.06,0.00,0.24,0.00,0.00,0.24,0.30,0.05,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
40,0,1.301,0.98,1,0.04,0.00,0.00,0.00,0.52,0.86,0.00,0.00,0.67,0.07,0.00,0.19,0.01,0.00,0.19,0.15,0.06,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
41,0,1.335,0.98,1,0.04,0.00,0.00,0.00,0.49,0.89,0.00,0.00,0.62,0.13,0.00,0.23,0.01,0.00,0.07,0.13,0.10,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
42,0,1.368,0.98,1,0.04,0.00,0.00,0.00,0.45,0.74,0.00,0.00,0.55,0.16,0.00,0.31,0.01,0.00,0.01,0.27,0.20,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43,0,1.401,0.98,1,0.00,0.00,0.00,0.00,0.44,0.63,0.00,0.06,0.52,0.16,0.00,0.37,0.05,0.00,0.02,0.39,0.26,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44,0,1.435,0.98,1,0.00,0.00,0.00,0.00,0.47,0.72,0.00,0.14,0.54,0.10,0.00,0.41,0.08,0.00,0.07,0.43,0.30,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45,0,1.468,0.98,1,0.03,0.00,0.00,0.00,0.43,0.94,0.00,0.16,0.58,0.13,0.00,0.44,0.11,0.00,0.07,0.44,0.21,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46,0,1.502,0.98,1,0.03,0.00,0.00,0.00,0.42,1.09,0.00,0.24,0.65,0.09,0.00,0.54,0.06,0.00,0.06,0.37,0.17,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
47,0,1.535,0.98,1,0.05,0.00,0.00,0.00,0.43,1.03,0.00,0.41,0.75,0.23,0.00,0.50,0.07,0.00,0.10,0.24,0.09,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
48,0,1.568,0.98,1,0.02,0.00,0.00,0.00,0.44,0.90,0.00,0.76,0.87,0.41,0.15,0.50,0.04,0.00,0.37,0.62,0.19,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
49,0,1.602,0.88,1,0.02,0.00,0.00,0.00,0.42,0.55,0.00,0.91,0.93,0.67,0.15,0.48,0.18,0.00,0.61,1.23,0.13,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
50,0,1.635,0.88,1,0.00,0.00,0.00,0.00,0.37,0.32,0.00,0.98,0.95,0.71,0.15,0.50,0.17,0.00,0.75,1.88,0.15,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
51,0,1.668,0.88,1,0.00,0.00,0.00,0.00,0.30,0.05,0.00,0.77,0.89,0.77,0.13,0.56,0.17,0.00,0.50,1.68,0.04,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
52,0,1.702,0.88,1,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.80,0.94,0.79,0.24,0.78,0.03,0.03,0.26,1.13,0.06,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
53,0,1.735,0.98,1,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.96,1.07,0.91,0.32,1.21,0.00,0.09,0.00,0.38,0.03,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
