frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
24,0,0.767,0.88,1,0.03,0.02,0.01,0.02,0.96,1.82,0.01,2.64,0.55,0.00,0.00,0.56,0.00,0.00,0.33,0.51,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25,0,0.801,0.88,1,0.02,0.00,0.00,0.03,0.90,1.64,0.00,2.51,0.51,0.00,0.00,0.47,0.00,0.00,0.21,0.34,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,0,0.834,0.88,1,0.06,0.00,0.00,0.05,0.84,1.43,0.00,2.48,0.47,0.00,0.04,0.40,0.00,0.00,0.21,0.41,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27,0,0.868,0.88,1,0.09,0.00,0.09,0.05,0.81,1.15,0.00,2.47,0.43,0.00,0.21,0.42,0.00,0.00,0.22,0.54,0.01,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28,0,0.901,0.88,1,0.08,0.00,0.13,0.07,0.82,0.98,0.00,2.55,0.39,0.00,0.41,0.35,0.00,0.00,0.33,0.57,0.01,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29,0,0.934,0.88,1,0.03,0.00,0.13,0.04,0.82,0.90,0.00,2.52,0.34,0.00,0.61,0.21,0.00,0.00,0.40,0.43,0.01,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30,0,0.968,0.88,1,0.00,0.00,0.05,0.05,0.83,0.92,0.00,2.47,0.34,0.00,0.78,0.06,0.00,0.00,0.44,0.24,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31,0,1.001,0.88,1,0.00,0.00,0.01,0.03,0.90,0.93,0.00,2.42,0.36,0.00,0.99,0.00,0.00,0.00,0.56,0.12,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32,0,1.034,0.88,1,0.00,0.00,0.01,0.03,0.63,0.63,0.00,1.61,0.27,0.00,0.75,0.00,0.00,0.00,0.39,0.07,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,0,1.068,0.12,0,0.10,0.00,0.00,0.02,0.64,0.73,0.00,1.58,0.27,0.00,0.61,0.13,0.08,0.00,0.39,0.04,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,0,1.101,0.88,1,0.12,0.00,0.00,0.00,0.57,0.90,0.00,1.55,0.21,0.00,0.34,0.36,0.08,0.00,0.35,0.06,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35,0,1.134,0.88,1,0.12,0.00,0.00,0.00,0.87,1.41,0.00,2.48,0.30,0.00,0.34,0.65,0.08,0.00,0.51,0.24,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36,0,1.168,0.88,1,0.02,0.00,0.00,0.01,0.84,1.62,0.00,2.55,0.25,0.00,0.19,0.87,0.00,0.00,0.45,0.39,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
37,0,1.201,0.88,1,0.00,0.00,0.00,0.01,0.83,1.66,0.00,2.71,0.26,0.00,0.05,0.97,0.00,0.00,0.36,0.57,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
38,0,1.235,0.88,1,0.00,0.00,0.00,0.01,0.80,1.83,0.00,2.70,0.25,0.00,0.05,1.01,0.00,0.00,0.24,0.65,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
39,0,1.268,0.88,1,0.00,0.00,0.00,0.02,0.78,1.94,0.00,2.79,0.23,0.00,0.00,0.97,0.00,0.00,0.12,0.61,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
40,0,1.301,0.88,1,0.00,0.00,0.00,0.04,0.77,1.80,0.00,2.77,0.21,0.00,0.00,0.94,0.00,0.00,0.12,0.59,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
41,0,1.335,0.88,1,0.00,0.00,0.00,0.04,0.72,1.52,0.00,2.78,0.20,0.00,0.00,0.86,0.00,0.00,0.08,0.57,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
42,0,1.368,0.88,1,0.00,0.00,0.00,0.02,0.71,1.34,0.00,2.71,0.18,0.04,0.00,0.75,0.00,0.04,0.11,0.65,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
43,0,1.401,0.88,1,0.00,0.00,0.00,0.00,0.71,1.45,0.00,2.62,0.15,0.07,0.00,0.66,0.00,0.04,0.06,0.64,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
44,0,1.435,0.88,1,0.00,0.00,0.00,0.00,0.75,1.59,0.01,2.49,0.12,0.08,0.00,0.54,0.00,0.04,0.08,0.55,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
45,0,1.468,0.88,1,0.00,0.00,0.00,0.00,0.74,1.67,0.01,2.43,0.09,0.06,0.00,0.61,0.00,0.00,0.05,0.49,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
46,0,1.502,0.88,1,0.00,0.00,0.00,0.00,0.74,1.78,0.01,2.39,0.05,0.04,0.00,0.67,0.00,0.03,0.13,0.47,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
47,0,1.535,0.88,1,0.00,0.00,0.00,0.00,0.72,1.85,0.00,2.34,0.01,0.03,0.00,0.78,0.00,0.06,0.20,0.49,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
48,0,1.568,0.88,1,0.00,0.00,0.00,0.00,0.70,1.90,0.00,2.29,0.00,0.00,0.00,0.79,0.00,0.09,0.31,0.40,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
49,0,1.602,0.88,1,0.00,0.00,0.00,0.00,0.66,1.85,0.00,2.26,0.00,0.00,0.00,0.78,0.00,0.08,0.27,0.37,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
50,0,1.635,0.88,1,0.00,0.00,0.00,0.00,0.61,1.80,0.01,2.25,0.00,0.01,0.00,0.86,0.03,0.06,0.20,0.33,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
51,0,1.668,0.88,1,0.00,0.00,0.00,0.00,0.57,1.66,0.01,2.25,0.00,0.05,0.00,0.93,0.06,0.04,0.12,0.41,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
52,0,1.702,0.88,1,0.00,0.06,0.00,0.00,0.54,1.62,0.01,2.32,0.00,0.10,0.00,1.04,0.15,0.02,0.05,0.43,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
53,0,1.735,0.88,1,0.00,0.06,0.00,0.00,0.57,1.76,0.03,2.31,0.00,0.10,0.00,1.06,0.34,0.01,0.03,0.51,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
54,0,1.768,0.88,1,0.01,0.07,0.00,0.00,0.61,1.99,0.04,2.26,0.00,0.07,0.00,0.91,0.62,0.00,0.10,0.49,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
55,0,1.802,0.88,1,0.02,0.02,0.00,0.00,0.64,2.07,0.08,2.06,0.00,0.07,0.00,0.72,0.75,0.00,0.15,0.33,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
56,0,1.835,0.88,1,0.03,0.02,0.00,0.00,0.64,1.95,0.07,1.89,0.00,0.08,0.00,0.63,0.82,0.02,0.15,0.19,0.03,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
57,0,1.869,0.88,1,0.02,0.07,0.00,0.00,0.62,1.74,0.06,1.71,0.00,0.08,0.00,0.59,0.92,0.03,0.04,0.16,0.03,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
58,0,1.902,0.88,1,0.04,0.11,0.00,0.00,0.62,1.48,0.02,1.55,0.00,0.02,0.03,0.56,1.10,0.06,0.00,0.16,0.03,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
59,0,1.935,0.88,1,0.03,0.17,0.00,0.00,0.62,1.34,0.00,1.46,0.00,0.00,0.03,0.52,1.26,0.08,0.00,0.11,0.05,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
60,0,1.969,0.88,1,0.08,0.11,0.00,0.00,0.61,1.19,0.00,1.34,0.00,0.00,0.03,0.57,1.39,0.07,0.00,0.00,0.19,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
61,0,2.002,0.88,1,0.10,0.06,0.00,0.00,0.58,1.10,0.00,1.17,0.00,0.00,0.16,0.71,1.51,0.09,0.00,0.00,0.33,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
62,0,2.035,0.88,1,0.17,0.00,0.00,0.00,0.47,1.00,0.00,0.93,0.00,0.04,0.37,0.77,1.46,0.11,0.00,0.00,0.55,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
63,0,2.069,0.88,1,0.20,0.02,0.00,0.00,0.44,1.01,0.00,0.79,0.00,0.04,0.41,0.86,1.28,0.15,0.00,0.00,0.69,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
64,0,2.102,0.88,1,0.23,0.05,0.00,0.00,0.41,1.08,0.00,0.64,0.00,0.04,0.51,0.89,1.19,0.15,0.00,0.00,0.85,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
65,0,2.135,0.88,1,0.26,0.07,0.00,0.00,0.44,1.06,0.00,0.55,0.00,0.00,0.58,0.97,1.28,0.15,0.00,0.00,0.90,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
66,0,2.169,0.88,1,0.27,0.08,0.00,0.00,0.41,0.94,0.00,0.39,0.00,0.00,0.85,0.97,1.37,0.19,0.00,0.00,0.90,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
67,0,2.202,0.88,1,0.31,0.12,0.00,0.00,0.40,0.89,0.00,0.28,0.00,0.00,0.94,0.93,1.34,0.20,0.00,0.00,0.90,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
68,0,2.236,0.88,1,0.32,0.14,0.00,0.00,0.38,0.86,0.00,0.14,0.00,0.00,1.15,0.86,1.25,0.22,0.00,0.00,0.90,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
69,0,2.269,0.88,1,0.30,0.14,0.00,0.00,0.37,0.89,0.00,0.00,0.00,0.00,1.45,0.82,1.20,0.25,0.00,0.00,0.90,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
