frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
40,0,1.301,0.98,1,0.03,0.00,0.00,0.00,0.38,0.36,0.00,0.12,0.47,0.91,0.00,0.15,0.00,0.02,0.66,0.54,0.04,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41,0,1.335,0.98,1,0.01,0.00,0.00,0.00,0.37,0.51,0.00,0.13,0.49,0.90,0.00,0.21,0.00,0.02,0.50,0.58,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42,0,1.368,0.98,1,0.00,0.00,0.00,0.00,0.42,0.67,0.00,0.15,0.45,0.86,0.00,0.21,0.00,0.01,0.44,0.60,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43,0,1.401,0.98,1,0.00,0.00,0.00,0.00,0.46,0.50,0.00,0.21,0.44,1.00,0.00,0.14,0.00,0.00,0.40,0.59,0.04,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44,0,1.435,0.93,1,0.00,0.00,0.00,0.00,0.46,0.41,0.00,0.31,0.39,1.07,0.00,0.07,0.00,0.00,0.54,0.49,0.08,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45,0,1.468,0.93,1,0.00,0.00,0.00,0.00,0.43,0.40,0.01,0.34,0.34,1.11,0.00,0.06,0.02,0.00,0.54,0.50,0.08,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46,0,1.502,0.93,1,0.00,0.02,0.00,0.00,0.36,0.36,0.02,0.36,0.27,1.05,0.00,0.07,0.03,0.00,0.65,0.60,0.04,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
47,0,1.535,0.93,1,0.00,0.02,0.00,0.00,0.35,0.58,0.05,0.31,0.21,1.00,0.00,0.10,0.04,0.00,0.59,0.68,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48,0,1.568,0.93,1,0.00,0.08,0.00,0.00,0.29,0.54,0.07,0.20,0.20,0.92,0.00,0.07,0.02,0.00,0.67,0.71,0.02,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
49,0,1.602,0.93,1,0.00,0.13,0.00,0.00,0.22,0.70,0.11,0.08,0.15,0.82,0.00,0.04,0.01,0.00,0.82,0.80,0.06,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50,0,1.635,0.88,1,0.00,0.21,0.00,0.00,0.14,0.59,0.13,0.00,0.11,0.73,0.00,0.00,0.00,0.00,0.98,0.83,0.09,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,0,1.668,0.88,1,0.00,0.36,0.00,0.00,0.13,0.56,0.10,0.00,0.06,0.62,0.14,0.00,0.00,0.00,0.93,0.86,0.07,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
52,0,1.702,0.88,1,0.00,0.46,0.00,0.00,0.17,0.55,0.07,0.00,0.06,0.58,0.30,0.00,0.00,0.00,0.70,0.77,0.03,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
53,0,1.735,0.88,1,0.00,0.54,0.00,0.00,0.19,0.62,0.03,0.00,0.07,0.47,0.44,0.07,0.04,0.00,0.51,0.79,0.04,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54,0,1.768,0.93,1,0.00,0.40,0.00,0.02,0.20,0.76,0.04,0.01,0.07,0.36,0.36,0.13,0.08,0.00,0.54,0.74,0.04,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55,0,1.802,0.93,1,0.00,0.24,0.00,0.07,0.20,0.79,0.06,0.01,0.07,0.19,0.27,0.21,0.13,0.00,0.66,0.74,0.07,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
56,0,1.835,0.93,1,0.00,0.18,0.00,0.17,0.21,0.86,0.06,0.05,0.09,0.09,0.13,0.23,0.08,0.00,0.77,0.72,0.04,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
57,0,1.869,0.93,1,0.00,0.17,0.00,0.22,0.26,0.98,0.07,0.09,0.14,0.07,0.10,0.28,0.05,0.00,0.80,0.82,0.03,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
58,0,1.902,0.93,1,0.04,0.22,0.00,0.17,0.25,1.03,0.05,0.20,0.15,0.07,0.10,0.37,0.00,0.00,0.80,0.93,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
59,0,1.935,0.93,1,0.05,0.19,0.00,0.07,0.24,1.01,0.06,0.22,0.13,0.05,0.20,0.48,0.00,0.00,0.80,0.98,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60,0,1.969,0.93,1,0.09,0.18,0.00,0.00,0.22,1.02,0.04,0.25,0.10,0.02,0.33,0.59,0.02,0.00,0.74,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
61,0,2.002,0.93,1,0.10,0.14,0.00,0.00,0.23,1.17,0.04,0.20,0.10,0.00,0.41,0.64,0.02,0.00,0.68,1.04,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62,0,2.035,0.93,1,0.13,0.14,0.00,0.00,0.27,1.30,0.05,0.20,0.11,0.00,0.43,0.67,0.02,0.00,0.71,1.14,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63,0,2.069,0.93,1,0.13,0.16,0.00,0.03,0.31,1.14,0.03,0.16,0.11,0.00,0.50,0.52,0.00,0.00,0.82,1.15,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64,0,2.102,0.93,1,0.08,0.13,0.00,0.03,0.41,1.18,0.08,0.10,0.17,0.00,0.40,0.30,0.00,0.00,0.89,1.12,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
65,0,2.135,0.93,1,0.04,0.06,0.00,0.18,0.48,1.17,0.06,0.05,0.27,0.00,0.26,0.07,0.00,0.00,0.85,1.06,0.29,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
66,0,2.169,0.93,1,0.00,0.00,0.00,0.15,0.51,1.19,0.06,0.02,0.38,0.00,0.05,0.00,0.00,0.00,0.86,1.02,0.50,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
67,0,2.202,0.88,1,0.00,0.00,0.00,0.15,0.48,1.00,0.00,0.01,0.51,0.00,0.00,0.00,0.00,0.00,0.81,1.10,0.78,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
68,0,2.236,0.88,1,0.00,0.00,0.00,0.00,0.40,0.85,0.00,0.02,0.54,0.00,0.00,0.00,0.00,0.00,0.85,1.18,0.72,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
69,0,2.269,0.88,1,0.00,0.00,0.00,0.00,0.39,0.90,0.00,0.02,0.53,0.00,0.00,0.00,0.00,0.00,0.82,1.33,0.83,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
70,0,2.302,0.88,1,0.14,0.00,0.00,0.00,0.44,1.22,0.00,0.02,0.54,0.00,0.00,0.00,0.00,0.00,0.90,1.37,0.66,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
71,0,2.336,0.82,1,0.26,0.00,0.00,0.00,0.55,1.48,0.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.84,1.39,0.57,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
72,0,2.369,0.82,1,0.26,0.00,0.00,0.00,0.56,1.93,0.00,0.00,0.52,0.00,0.00,0.00,0.01,0.00,0.70,1.34,0.25,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
73,0,2.402,0.82,1,0.12,0.00,0.00,0.13,0.46,1.95,0.00,0.00,0.43,0.00,0.00,0.00,0.09,0.00,0.45,1.34,0.14,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
74,0,2.436,0.77,1,0.00,0.00,0.00,0.13,0.53,1.76,0.19,0.00,0.68,0.30,0.00,0.31,0.09,0.01,0.22,0.88,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
75,0,2.469,0.88,1,0.00,0.00,0.00,0.13,0.78,1.34,0.38,0.00,0.91,0.42,0.00,0.64,0.08,0.01,0.06,0.46,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
76,0,2.503,0.88,1,0.00,0.00,0.00,0.00,1.11,0.97,0.46,0.00,1.18,0.54,0.04,0.85,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
77,0,2.536,0.88,1,0.00,0.00,0.03,0.00,1.33,0.89,0.27,0.00,1.20,0.26,0.07,0.54,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
78,0,2.569,0.88,1,0.00,0.00,0.15,0.00,1.53,0.86,0.08,0.03,1.18,0.44,0.07,0.21,0.00,0.00,0.02,0.00,0.03,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
79,0,2.603,0.88,1,0.00,0.00,0.30,0.00,1.92,0.84,0.00,0.15,1.21,0.71,0.04,0.01,0.00,0.00,0.05,0.00,0.11,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
80,0,2.636,0.88,1,0.00,0.00,0.26,0.00,1.80,1.13,0.00,0.19,1.16,0.77,0.00,0.13,0.00,0.15,0.05,0.00,0.08,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
81,0,2.669,0.82,1,0.00,0.00,0.19,0.00,1.65,1.24,0.04,0.23,1.21,0.70,0.00,0.23,0.00,0.21,0.09,0.00,0.08,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
82,0,2.703,0.88,1,0.00,0.00,0.04,0.00,1.22,1.50,0.04,0.12,1.13,0.45,0.00,0.34,0.00,0.30,0.06,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
83,0,2.736,0.88,1,0.00,0.00,0.04,0.00,1.25,1.31,0.04,0.08,1.02,0.67,0.00,0.33,0.00,0.19,0.06,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
84,0,2.769,0.88,1,0.00,0.00,0.00,0.01,1.11,1.04,0.00,0.00,0.90,0.68,0.00,0.37,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
85,0,2.803,0.88,1,0.00,0.00,0.00,0.01,1.01,0.68,0.00,0.00,0.80,0.79,0.00,0.49,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
86,0,2.836,0.88,1,0.00,0.00,0.00,0.01,0.87,0.33,0.00,0.00,0.80,0.84,0.01,0.69,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
87,0,2.870,0.88,1,0.00,0.00,0.00,0.00,0.75,0.24,0.00,0.00,0.82,0.99,0.11,0.84,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
