frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
16,0,0.501,0.82,1,0.43,0.00,0.00,0.00,0.71,1.24,0.62,0.61,0.32,0.00,0.00,0.00,0.10,0.00,1.63,0.41,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
17,0,0.534,0.82,1,0.29,0.00,0.00,0.00,0.73,1.23,0.71,0.86,0.39,0.00,0.00,0.00,0.10,0.00,1.43,0.62,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,0,0.567,0.82,1,0.25,0.00,0.00,0.00,0.77,1.22,0.73,0.82,0.43,0.00,0.04,0.02,0.16,0.00,1.41,0.60,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19,0,0.601,0.82,1,0.25,0.00,0.00,0.00,0.74,1.21,0.78,0.70,0.45,0.00,0.04,0.02,0.17,0.00,1.47,0.61,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
20,0,0.634,0.82,1,0.05,0.00,0.00,0.09,0.53,1.15,0.53,0.56,0.35,0.00,0.04,0.04,0.34,0.00,1.79,0.31,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
21,0,0.667,0.82,1,0.00,0.00,0.00,0.09,0.35,1.05,0.25,0.50,0.33,0.00,0.00,0.10,0.27,0.00,2.06,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
22,0,0.701,0.82,1,0.00,0.00,0.00,0.17,0.26,1.01,0.06,0.49,0.39,0.00,0.00,0.25,0.17,0.00,2.10,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
23,0,0.734,0.82,1,0.00,0.00,0.00,0.08,0.24,1.02,0.00,0.48,0.44,0.00,0.00,0.26,0.00,0.00,2.08,0.01,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
24,0,0.767,0.82,1,0.00,0.00,0.00,0.18,0.24,0.79,0.00,0.48,0.41,0.00,0.00,0.18,0.00,0.00,2.06,0.02,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
25,0,0.801,0.82,1,0.07,0.00,0.00,0.15,0.18,0.71,0.00,0.37,0.33,0.00,0.00,0.09,0.00,0.00,1.96,0.02,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
26,0,0.834,0.82,1,0.17,0.11,0.00,0.19,0.12,0.61,0.00,0.25,0.27,0.00,0.00,0.12,0.00,0.00,1.87,0.02,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
27,0,0.868,0.82,1,0.21,0.13,0.00,0.18,0.06,0.64,0.00,0.11,0.22,0.00,0.00,0.13,0.00,0.00,1.77,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
28,0,0.901,0.82,1,0.14,0.13,0.00,0.12,0.12,0.46,0.00,0.17,0.20,0.00,0.00,0.08,0.00,0.00,1.78,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
29,0,0.934,0.82,1,0.04,0.02,0.00,0.08,0.19,0.35,0.02,0.24,0.21,0.00,0.00,0.06,0.00,0.00,1.84,0.00,0.13,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
30,0,0.968,0.82,1,0.00,0.00,0.00,0.00,0.25,0.25,0.05,0.38,0.25,0.00,0.00,0.04,0.00,0.00,2.01,0.00,0.18,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
31,0,1.001,0.82,1,0.00,0.00,0.00,0.00,0.24,0.19,0.05,0.46,0.28,0.00,0.00,0.04,0.00,0.00,2.14,0.00,0.30,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
32,0,1.034,0.82,1,0.00,0.00,0.00,0.00,0.25,0.09,0.03,0.50,0.28,0.04,0.00,0.06,0.00,0.00,2.11,0.00,0.35,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
33,0,1.068,0.82,1,0.00,0.00,0.00,0.00,0.27,0.02,0.00,0.47,0.29,0.12,0.00,0.06,0.00,0.00,1.89,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
34,0,1.101,0.82,1,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.44,0.30,0.23,0.00,0.00,0.00,0.00,1.63,0.00,0.31,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
