frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
13,0,0.400,0.82,1,0.00,0.00,0.00,0.00,0.57,0.43,0.00,0.00,0.42,0.00,0.00,0.00,0.29,0.00,0.03,0.04,0.40,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,0,0.434,0.82,1,0.00,0.13,0.00,0.00,0.54,0.36,0.00,0.00,0.58,0.00,0.00,0.00,0.12,0.00,0.15,0.13,0.21,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15,0,0.467,0.88,1,0.00,0.24,0.00,0.00,0.57,0.50,0.00,0.00,0.70,0.00,0.00,0.00,0.10,0.00,0.17,0.12,0.10,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,0,0.501,0.88,1,0.09,0.47,0.00,0.00,0.56,0.31,0.00,0.00,0.80,0.11,0.00,0.10,0.00,0.00,0.33,0.15,0.05,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,0,0.534,0.88,1,0.09,0.35,0.00,0.00,0.88,0.59,0.00,0.03,0.95,0.11,0.00,0.17,0.00,0.12,0.21,0.04,0.11,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,0,0.567,0.77,1,0.09,0.23,0.00,0.00,1.11,0.51,0.00,0.03,1.12,0.28,0.00,0.44,0.00,0.31,0.25,0.04,0.08,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
19,0,0.601,0.82,1,0.00,0.00,0.00,0.00,1.43,0.64,0.13,0.09,1.19,0.27,0.07,0.53,0.00,0.47,0.06,0.06,0.23,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
20,0,0.634,0.88,1,0.00,0.00,0.00,0.00,1.39,0.47,0.22,0.11,1.13,0.37,0.07,0.49,0.00,0.40,0.38,0.36,0.19,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
21,0,0.667,0.88,1,0.00,0.00,0.00,0.00,1.37,0.62,0.48,0.11,0.96,0.25,0.07,0.27,0.00,0.21,0.62,0.67,0.23,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
22,0,0.701,0.88,1,0.00,0.00,0.00,0.03,1.15,0.92,0.66,0.06,0.77,0.28,0.00,0.08,0.04,0.05,0.94,1.06,0.08,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
23,0,0.734,0.82,1,0.00,0.00,0.00,0.03,1.12,1.26,0.79,0.09,0.61,0.47,0.00,0.04,0.15,0.00,0.86,1.28,0.05,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
24,0,0.767,0.88,1,0.00,0.00,0.00,0.05,1.12,1.29,0.53,0.16,0.60,0.73,0.00,0.08,0.30,0.00,0.77,1.37,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
25,0,0.801,0.88,1,0.00,0.00,0.00,0.10,1.26,1.29,0.22,0.37,0.79,1.09,0.00,0.34,0.50,0.00,0.76,1.22,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
26,0,0.834,0.88,1,0.03,0.00,0.00,0.14,1.24,1.08,0.00,0.44,0.95,1.07,0.00,0.64,0.45,0.00,0.69,0.73,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
27,0,0.868,0.77,1,0.09,0.00,0.00,0.23,1.16,0.95,0.00,0.42,1.13,1.01,0.00,0.86,0.31,0.00,0.65,0.32,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
28,0,0.901,0.77,1,0.27,0.00,0.00,0.42,0.98,0.75,0.00,0.23,1.12,0.86,0.00,0.66,0.10,0.00,0.59,0.10,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
29,0,0.934,0.03,0,0.24,0.00,0.00,0.38,0.60,0.51,0.00,0.08,0.74,0.58,0.00,0.36,0.04,0.00,0.42,0.07,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
30,0,0.968,0.73,0,0.31,0.00,0.00,0.25,0.58,0.89,0.00,0.32,0.72,0.37,0.00,0.29,0.04,0.05,0.25,0.29,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
31,0,1.001,0.82,1,0.24,0.00,0.00,0.00,0.71,0.97,0.07,0.53,0.73,0.19,0.00,0.41,0.00,0.09,0.10,0.35,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32,0,1.034,0.82,1,0.24,0.00,0.00,0.00,1.07,1.18,0.16,0.76,0.99,0.26,0.00,0.77,0.00,0.21,0.28,0.56,0.02,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,0,1.068,0.82,1,0.13,0.00,0.00,0.00,1.08,0.82,0.16,0.60,0.84,0.47,0.16,0.94,0.00,0.26,0.69,0.35,0.02,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,0,1.101,0.82,1,0.01,0.00,0.00,0.15,1.01,0.59,0.09,0.57,0.76,0.55,0.31,0.95,0.00,0.26,1.00,0.23,0.02,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35,0,1.134,0.82,1,0.07,0.00,0.00,0.51,0.94,0.56,0.00,0.41,0.71,0.48,0.32,0.76,0.00,0.14,1.14,0.02,0.07,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36,0,1.168,0.82,1,0.20,0.00,0.00,0.78,0.91,0.57,0.00,0.31,0.63,0.23,0.15,0.58,0.00,0.03,0.88,0.01,0.07,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
37,0,1.201,0.77,1,0.51,0.00,0.00,0.75,0.84,0.73,0.00,0.11,0.56,0.00,0.01,0.57,0.00,0.00,0.47,0.00,0.07,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
38,0,1.235,0.77,1,0.95,0.00,0.00,0.71,0.86,0.82,0.00,0.05,0.47,0.18,0.00,0.50,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
39,0,1.268,0.47,0,0.82,0.00,0.00,0.44,0.55,0.60,0.00,0.01,0.31,0.18,0.00,0.29,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40,0,1.301,0.73,0,0.50,0.00,0.00,0.33,0.30,0.27,0.00,0.01,0.11,0.18,0.00,0.11,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41,0,1.335,0.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42,0,1.368,0.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43,0,1.401,0.03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44,0,1.435,0.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45,0,1.468,0.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46,0,1.502,0.73,0,0.51,0.35,0.00,0.24,0.23,0.53,0.00,0.00,0.15,0.27,0.00,0.09,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
47,0,1.535,0.03,0,0.51,0.35,0.00,0.24,0.23,0.53,0.00,0.00,0.15,0.27,0.00,0.09,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48,0,1.568,0.73,0,0.94,0.55,0.00,0.24,0.50,1.10,0.00,0.03,0.38,0.57,0.00,0.18,0.02,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
49,0,1.602,0.03,0,0.43,0.20,0.00,0.00,0.28,0.57,0.00,0.03,0.23,0.29,0.00,0.09,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50,0,1.635,0.73,0,1.03,0.49,0.00,0.00,0.52,1.06,0.00,0.06,0.45,0.61,0.00,0.14,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,0,1.668,0.03,0,0.60,0.29,0.00,0.00,0.24,0.49,0.00,0.03,0.22,0.31,0.00,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
52,0,1.702,0.73,0,0.60,0.29,0.00,0.00,0.82,0.94,0.00,0.25,0.69,0.31,0.26,0.05,0.03,0.11,0.00,0.09,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
53,0,1.735,0.77,1,0.00,0.00,0.00,0.00,1.18,1.03,0.10,0.39,0.91,0.06,0.36,0.10,0.00,0.37,0.09,0.09,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54,0,1.768,0.82,1,0.00,0.00,0.00,0.00,1.68,1.37,0.22,0.64,1.19,0.09,0.42,0.34,0.00,0.62,0.18,0.09,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55,0,1.802,0.82,1,0.00,0.00,0.00,0.00,1.55,1.20,0.33,0.59,0.97,0.19,0.27,0.67,0.01,0.69,0.18,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
56,0,1.835,0.82,1,0.00,0.00,0.00,0.00,1.31,0.62,0.23,0.57,0.64,0.31,0.43,0.94,0.03,0.57,0.09,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
57,0,1.869,0.82,1,0.00,0.00,0.00,0.00,1.13,0.27,0.13,0.38,0.50,0.49,0.52,0.94,0.03,0.32,0.11,0.05,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
58,0,1.902,0.82,1,0.00,0.00,0.00,0.10,0.99,0.23,0.08,0.32,0.42,0.62,0.43,0.78,0.02,0.13,0.30,0.05,0.11,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
59,0,1.935,0.82,1,0.00,0.00,0.00,0.10,1.01,0.35,0.08,0.18,0.48,0.49,0.26,0.43,0.00,0.00,0.64,0.05,0.31,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60,0,1.969,0.82,1,0.00,0.00,0.00,0.10,1.06,0.53,0.05,0.20,0.58,0.30,0.11,0.18,0.00,0.00,1.12,0.06,0.57,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
61,0,2.002,0.88,1,0.02,0.00,0.00,0.00,1.13,1.20,0.00,0.10,0.55,0.16,0.09,0.04,0.07,0.00,1.11,0.11,0.63,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
62,0,2.035,0.88,1,0.02,0.00,0.00,0.00,1.08,2.02,0.00,0.08,0.44,0.12,0.00,0.06,0.07,0.00,0.88,0.21,0.62,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
63,0,2.069,0.88,1,0.02,0.00,0.00,0.00,1.01,2.55,0.15,0.01,0.20,0.15,0.04,0.07,0.15,0.00,0.33,0.29,0.45,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64,0,2.102,0.82,1,0.06,0.00,0.00,0.00,0.90,2.10,0.15,0.01,0.07,0.05,0.12,0.04,0.07,0.00,0.15,0.55,0.29,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
65,0,2.135,0.88,1,0.10,0.03,0.00,0.00,0.86,1.32,0.15,0.01,0.00,0.05,0.26,0.02,0.07,0.00,0.07,0.62,0.09,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66,0,2.169,0.82,1,0.23,0.03,0.00,0.00,0.79,0.61,0.00,0.00,0.02,0.00,0.28,0.08,0.00,0.00,0.13,0.58,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
67,0,2.202,0.82,1,0.39,0.15,0.06,0.00,0.75,0.21,0.00,0.00,0.06,0.00,0.23,0.22,0.00,0.00,0.26,0.46,0.05,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68,0,2.236,0.82,1,0.53,0.24,0.15,0.00,0.74,0.11,0.00,0.00,0.15,0.00,0.09,0.31,0.00,0.00,0.42,0.29,0.05,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69,0,2.269,0.82,1,0.59,0.44,0.20,0.00,0.74,0.11,0.00,0.00,0.32,0.00,0.03,0.40,0.00,0.00,0.56,0.21,0.05,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
70,0,2.302,0.82,1,0.58,0.57,0.16,0.00,0.75,0.14,0.07,0.00,0.55,0.05,0.00,0.45,0.00,0.00,0.68,0.12,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
71,0,2.336,0.82,1,0.50,0.61,0.07,0.00,0.74,0.20,0.13,0.00,0.78,0.14,0.00,0.54,0.00,0.00,0.69,0.23,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
72,0,2.369,0.77,1,0.39,0.51,0.02,0.00,0.75,0.28,0.21,0.00,0.85,0.28,0.04,0.59,0.00,0.00,0.62,0.37,0.03,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
73,0,2.402,0.77,1,0.28,0.25,0.00,0.00,0.68,0.28,0.14,0.00,0.75,0.23,0.06,0.57,0.00,0.00,0.67,0.35,0.22,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
74,0,2.436,0.03,0,0.18,0.10,0.00,0.00,0.42,0.16,0.09,0.00,0.44,0.14,0.06,0.38,0.00,0.00,0.47,0.23,0.22,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
75,0,2.469,0.73,0,0.28,0.07,0.00,0.00,0.43,0.25,0.00,0.04,0.39,0.09,0.02,0.46,0.00,0.00,0.42,0.16,0.19,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
76,0,2.503,0.77,1,0.18,0.07,0.00,0.00,0.24,0.17,0.00,0.04,0.21,0.09,0.00,0.28,0.00,0.00,0.12,0.09,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
77,0,2.536,0.03,0,0.18,0.07,0.00,0.00,0.24,0.17,0.00,0.04,0.21,0.09,0.00,0.28,0.00,0.00,0.12,0.09,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
78,0,2.569,0.73,0,0.12,0.13,0.00,0.00,0.24,0.11,0.00,0.01,0.25,0.27,0.09,0.28,0.00,0.00,0.21,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
79,0,2.603,0.77,1,0.12,0.13,0.00,0.00,0.49,0.25,0.08,0.01,0.47,0.49,0.14,0.61,0.00,0.02,0.33,0.18,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
80,0,2.636,0.82,1,0.00,0.00,0.00,0.00,0.76,0.43,0.25,0.00,0.67,0.66,0.13,0.99,0.00,0.05,0.35,0.21,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
