frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
27,0,0.868,0.62,0,0.00,0.00,0.00,0.00,0.08,1.67,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.38,0.74,0.04,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28,0,0.901,0.77,1,0.00,0.00,0.00,0.00,0.14,2.08,0.05,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.36,0.93,0.15,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
29,0,0.934,0.77,1,0.00,0.00,0.00,0.00,0.24,2.83,0.05,0.00,0.01,0.00,0.00,0.00,0.04,0.09,0.64,1.35,0.20,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
30,0,0.968,0.82,1,0.00,0.00,0.00,0.00,0.24,2.30,0.05,0.00,0.02,0.00,0.00,0.00,0.04,0.05,0.55,1.32,0.26,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
31,0,1.001,0.82,1,0.00,0.00,0.00,0.00,0.36,1.61,0.12,0.02,0.02,0.00,0.00,0.00,0.32,0.03,0.66,1.32,0.15,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
32,0,1.034,0.77,1,0.00,0.00,0.00,0.00,0.25,0.86,0.12,0.02,0.00,0.00,0.00,0.00,0.28,0.00,0.38,0.90,0.10,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
33,0,1.068,0.62,0,0.00,0.00,0.00,0.00,0.18,0.31,0.07,0.02,0.00,0.00,0.00,0.00,0.28,0.00,0.26,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,0,1.101,0.62,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35,0,1.134,0.62,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36,0,1.168,0.62,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
37,0,1.201,0.62,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
38,0,1.235,0.62,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
39,0,1.268,0.62,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40,0,1.301,0.62,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41,0,1.335,0.62,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42,0,1.368,0.62,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43,0,1.401,0.52,0,0.00,0.11,0.06,0.00,0.09,0.62,0.00,0.00,0.00,0.00,0.08,0.03,0.04,0.00,0.05,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44,0,1.435,0.77,1,0.01,0.49,0.20,0.00,0.16,1.28,0.00,0.00,0.00,0.00,0.41,0.13,0.12,0.00,0.16,1.02,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45,0,1.468,0.82,1,0.01,0.79,0.28,0.00,0.25,2.12,0.00,0.00,0.00,0.00,0.76,0.38,0.18,0.00,0.25,1.48,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46,0,1.502,0.82,1,0.05,0.97,0.29,0.00,0.25,2.22,0.00,0.00,0.00,0.00,1.03,0.64,0.15,0.00,0.40,1.34,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
47,0,1.535,0.82,1,0.07,0.92,0.20,0.00,0.19,2.31,0.00,0.00,0.00,0.00,0.95,0.72,0.13,0.00,0.48,1.31,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48,0,1.568,0.82,1,0.10,0.96,0.17,0.00,0.16,2.15,0.00,0.00,0.00,0.00,0.92,0.63,0.12,0.00,0.38,1.30,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
49,0,1.602,0.82,1,0.07,0.81,0.11,0.00,0.14,1.84,0.00,0.00,0.00,0.00,0.63,0.64,0.26,0.04,0.24,1.41,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
50,0,1.635,0.82,1,0.04,0.55,0.05,0.00,0.15,1.74,0.00,0.00,0.00,0.03,0.46,0.70,0.24,0.10,0.06,1.23,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,0,1.668,0.82,1,0.00,0.40,0.06,0.00,0.10,1.86,0.00,0.00,0.00,0.03,0.15,0.78,0.19,0.11,0.06,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
52,0,1.702,0.82,1,0.00,0.49,0.12,0.07,0.04,2.14,0.00,0.00,0.00,0.07,0.08,0.68,0.04,0.07,0.09,0.68,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
53,0,1.735,0.82,1,0.00,0.50,0.12,0.18,0.02,2.04,0.00,0.00,0.00,0.04,0.00,0.64,0.00,0.01,0.26,0.62,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54,0,1.768,0.82,1,0.00,0.31,0.06,0.18,0.01,1.80,0.00,0.00,0.00,0.04,0.00,0.62,0.00,0.00,0.49,0.59,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55,0,1.802,0.82,1,0.00,0.08,0.00,0.22,0.01,1.48,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.72,0.59,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
56,0,1.835,0.82,1,0.02,0.00,0.00,0.24,0.02,1.28,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.76,0.47,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
57,0,1.869,0.82,1,0.08,0.00,0.00,0.26,0.02,1.01,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.71,0.43,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
58,0,1.902,0.77,1,0.09,0.00,0.00,0.20,0.05,1.03,0.00,0.00,0.00,0.05,0.00,0.28,0.00,0.00,0.63,0.29,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
59,0,1.935,0.77,1,0.07,0.00,0.00,0.16,0.04,1.20,0.00,0.00,0.00,0.16,0.00,0.26,0.00,0.00,0.54,0.19,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60,0,1.969,0.82,1,0.02,0.00,0.00,0.24,0.12,1.22,0.00,0.00,0.00,0.36,0.00,0.18,0.00,0.00,0.48,0.05,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
61,0,2.002,0.77,1,0.01,0.00,0.00,0.21,0.23,1.13,0.00,0.00,0.00,0.45,0.00,0.15,0.00,0.00,0.41,0.01,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
62,0,2.035,0.77,1,0.01,0.00,0.00,0.16,0.30,1.09,0.00,0.00,0.00,0.51,0.00,0.09,0.00,0.00,0.43,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
63,0,2.069,0.77,1,0.02,0.00,0.00,0.07,0.30,1.31,0.05,0.00,0.02,0.47,0.00,0.08,0.00,0.00,0.47,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
64,0,2.102,0.77,1,0.02,0.00,0.00,0.03,0.26,1.64,0.05,0.00,0.11,0.39,0.00,0.06,0.00,0.00,0.43,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
65,0,2.135,0.77,1,0.02,0.00,0.00,0.00,0.26,1.74,0.05,0.00,0.18,0.29,0.00,0.11,0.00,0.00,0.43,0.00,0.03,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
66,0,2.169,0.77,1,0.01,0.00,0.00,0.00,0.20,1.69,0.00,0.00,0.24,0.16,0.00,0.16,0.00,0.00,0.30,0.00,0.05,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
67,0,2.202,0.77,1,0.17,0.00,0.11,0.00,0.16,1.91,0.00,0.00,0.19,0.17,0.00,0.24,0.00,0.00,0.17,0.00,0.05,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
68,0,2.236,0.77,1,0.38,0.00,0.13,0.00,0.17,2.16,0.00,0.00,0.18,0.21,0.02,0.32,0.00,0.00,0.01,0.00,0.10,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
69,0,2.269,0.77,1,0.52,0.00,0.13,0.00,0.26,2.59,0.00,0.00,0.17,0.29,0.02,0.39,0.00,0.00,0.00,0.01,0.11,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
70,0,2.302,0.77,1,0.47,0.00,0.01,0.00,0.39,2.65,0.00,0.00,0.24,0.30,0.09,0.41,0.00,0.00,0.00,0.01,0.18,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
71,0,2.336,0.77,1,0.42,0.00,0.02,0.00,0.51,2.72,0.00,0.00,0.28,0.28,0.14,0.43,0.00,0.00,0.00,0.01,0.18,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
72,0,2.369,0.77,1,0.49,0.00,0.08,0.00,0.59,2.68,0.00,0.00,0.31,0.30,0.24,0.48,0.00,0.00,0.00,0.01,0.22,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
73,0,2.402,0.77,1,0.56,0.00,0.08,0.00,0.61,2.72,0.00,0.00,0.29,0.37,0.25,0.51,0.00,0.00,0.00,0.01,0.19,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
74,0,2.436,0.77,1,0.55,0.00,0.07,0.00,0.57,2.66,0.00,0.00,0.25,0.42,0.26,0.53,0.00,0.00,0.00,0.02,0.11,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
75,0,2.469,0.82,1,0.51,0.00,0.00,0.00,0.54,2.65,0.03,0.00,0.20,0.43,0.22,0.60,0.00,0.00,0.00,0.02,0.04,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
76,0,2.503,0.82,1,0.44,0.00,0.00,0.00,0.50,2.54,0.03,0.00,0.16,0.51,0.16,0.65,0.00,0.00,0.00,0.02,0.10,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
77,0,2.536,0.77,1,0.32,0.00,0.00,0.00,0.53,2.50,0.03,0.00,0.16,0.55,0.17,0.65,0.00,0.00,0.00,0.03,0.19,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
78,0,2.569,0.77,1,0.28,0.00,0.00,0.00,0.55,2.42,0.01,0.00,0.18,0.55,0.19,0.62,0.00,0.00,0.00,0.09,0.28,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
79,0,2.603,0.77,1,0.26,0.00,0.00,0.00,0.60,2.36,0.01,0.00,0.21,0.54,0.19,0.54,0.00,0.00,0.00,0.12,0.18,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
80,0,2.636,0.77,1,0.38,0.00,0.00,0.00,0.58,2.36,0.04,0.00,0.23,0.54,0.12,0.51,0.00,0.00,0.00,0.10,0.12,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
81,0,2.669,0.77,1,0.44,0.00,0.00,0.00,0.53,2.39,0.07,0.00,0.26,0.53,0.04,0.51,0.00,0.00,0.00,0.02,0.08,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
