frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
34,0,1.101,0.82,1,0.55,0.35,0.00,0.01,0.57,1.14,0.05,0.52,0.62,0.41,0.00,0.19,0.00,0.00,0.36,1.13,0.25,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
35,0,1.134,0.82,1,0.56,0.15,0.00,0.00,0.64,1.38,0.05,0.53,0.59,0.35,0.00,0.09,0.00,0.00,0.32,1.11,0.27,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
36,0,1.168,0.82,1,0.46,0.06,0.00,0.00,0.64,1.56,0.03,0.52,0.56,0.28,0.02,0.05,0.00,0.00,0.27,0.95,0.31,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
37,0,1.201,0.82,1,0.34,0.00,0.00,0.00,0.55,1.45,0.00,0.53,0.56,0.31,0.02,0.07,0.07,0.00,0.20,0.87,0.33,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
38,0,1.235,0.82,1,0.27,0.01,0.00,0.00,0.52,1.26,0.00,0.52,0.57,0.36,0.02,0.10,0.11,0.00,0.21,0.74,0.33,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
39,0,1.268,0.77,1,0.20,0.01,0.00,0.00,0.50,1.09,0.00,0.52,0.60,0.37,0.00,0.12,0.11,0.00,0.19,0.66,0.31,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
40,0,1.301,0.77,1,0.14,0.01,0.00,0.00,0.53,1.03,0.00,0.46,0.65,0.40,0.00,0.13,0.03,0.00,0.19,0.57,0.30,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
41,0,1.335,0.82,1,0.04,0.00,0.00,0.00,0.58,1.25,0.00,0.44,0.66,0.44,0.00,0.11,0.00,0.00,0.21,0.61,0.20,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
42,0,1.368,0.77,1,0.02,0.00,0.00,0.01,0.61,1.43,0.00,0.44,0.66,0.47,0.00,0.10,0.00,0.00,0.23,0.56,0.15,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
43,0,1.401,0.77,1,0.00,0.00,0.00,0.01,0.63,1.59,0.00,0.55,0.64,0.44,0.00,0.12,0.00,0.00,0.26,0.53,0.03,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
44,0,1.435,0.82,1,0.00,0.00,0.00,0.01,0.62,1.55,0.00,0.62,0.65,0.40,0.00,0.15,0.00,0.00,0.27,0.45,0.07,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
45,0,1.468,0.82,1,0.00,0.00,0.00,0.00,0.61,1.38,0.00,0.65,0.67,0.47,0.00,0.11,0.00,0.00,0.25,0.48,0.04,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
46,0,1.502,0.82,1,0.00,0.00,0.00,0.00,0.59,1.27,0.00,0.66,0.68,0.48,0.00,0.07,0.01,0.00,0.22,0.47,0.06,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
47,0,1.535,0.82,1,0.00,0.00,0.00,0.00,0.56,1.00,0.00,0.72,0.69,0.50,0.00,0.07,0.01,0.00,0.25,0.49,0.02,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
48,0,1.568,0.82,1,0.01,0.00,0.00,0.01,0.54,0.81,0.00,0.78,0.68,0.42,0.00,0.13,0.01,0.00,0.32,0.44,0.02,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
49,0,1.602,0.82,1,0.01,0.00,0.00,0.10,0.56,0.74,0.00,0.82,0.65,0.35,0.00,0.16,0.00,0.00,0.33,0.30,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
50,0,1.635,0.82,1,0.01,0.00,0.00,0.25,0.60,0.88,0.00,0.78,0.64,0.33,0.00,0.11,0.00,0.00,0.30,0.16,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
51,0,1.668,0.82,1,0.00,0.00,0.00,0.36,0.66,0.93,0.00,0.81,0.64,0.28,0.00,0.10,0.00,0.00,0.24,0.05,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
52,0,1.702,0.82,1,0.00,0.00,0.00,0.30,0.71,0.99,0.00,0.84,0.64,0.23,0.00,0.10,0.00,0.00,0.32,0.04,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
53,0,1.735,0.82,1,0.00,0.00,0.00,0.16,0.67,0.88,0.00,0.83,0.60,0.26,0.00,0.09,0.00,0.00,0.36,0.01,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54,0,1.768,0.82,1,0.00,0.00,0.00,0.03,0.62,0.98,0.04,0.80,0.56,0.28,0.00,0.05,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55,0,1.802,0.82,1,0.00,0.00,0.00,0.00,0.57,0.89,0.05,0.73,0.54,0.28,0.00,0.03,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
56,0,1.835,0.82,1,0.01,0.00,0.00,0.00,0.60,0.94,0.07,0.74,0.53,0.22,0.00,0.06,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
57,0,1.869,0.82,1,0.01,0.00,0.00,0.00,0.60,0.84,0.04,0.73,0.54,0.18,0.00,0.07,0.00,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
58,0,1.902,0.82,1,0.01,0.00,0.00,0.00,0.60,0.74,0.06,0.76,0.54,0.18,0.00,0.05,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
59,0,1.935,0.82,1,0.00,0.00,0.00,0.00,0.62,0.79,0.04,0.78,0.55,0.09,0.02,0.02,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60,0,1.969,0.82,1,0.00,0.00,0.00,0.00,0.61,0.83,0.03,0.76,0.55,0.03,0.04,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
61,0,2.002,0.82,1,0.00,0.00,0.00,0.00,0.60,0.82,0.00,0.73,0.58,0.00,0.04,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62,0,2.035,0.82,1,0.00,0.00,0.00,0.00,0.60,0.71,0.00,0.71,0.59,0.00,0.06,0.00,0.00,0.00,0.62,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63,0,2.069,0.82,1,0.05,0.00,0.00,0.00,0.63,0.86,0.00,0.68,0.61,0.00,0.04,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64,0,2.102,0.82,1,0.10,0.00,0.00,0.00,0.66,0.93,0.00,0.66,0.61,0.00,0.06,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
65,0,2.135,0.82,1,0.17,0.00,0.00,0.00,0.70,0.91,0.03,0.64,0.63,0.00,0.04,0.00,0.00,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66,0,2.169,0.82,1,0.15,0.00,0.00,0.00,0.71,0.73,0.07,0.66,0.65,0.00,0.08,0.00,0.00,0.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
67,0,2.202,0.82,1,0.16,0.03,0.00,0.00,0.70,0.65,0.06,0.71,0.68,0.05,0.06,0.00,0.00,0.00,0.78,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68,0,2.236,0.82,1,0.15,0.03,0.00,0.00,0.70,0.63,0.09,0.72,0.66,0.05,0.06,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
69,0,2.269,0.82,1,0.16,0.00,0.00,0.00,0.73,0.62,0.15,0.69,0.61,0.00,0.04,0.00,0.00,0.00,0.68,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
