frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
11,0,0.334,0.82,1,0.70,0.00,0.26,0.00,0.61,1.34,0.00,0.12,0.46,0.08,0.02,0.94,0.06,0.16,0.05,0.61,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
12,0,0.367,0.77,1,0.80,0.12,0.58,0.00,0.78,1.25,0.00,0.01,0.39,0.06,0.01,0.70,0.06,0.07,0.24,0.44,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
13,0,0.400,0.77,1,0.55,0.12,0.53,0.00,0.54,0.77,0.00,0.00,0.22,0.01,0.01,0.42,0.06,0.03,0.24,0.14,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,0,0.434,0.57,0,0.61,0.36,0.52,0.00,0.43,0.73,0.00,0.00,0.08,0.00,0.89,0.14,0.00,0.00,0.60,0.41,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15,0,0.467,0.77,1,0.36,0.24,0.20,0.00,0.14,0.31,0.00,0.00,0.00,0.00,0.88,0.00,0.00,0.00,0.42,0.38,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,0,0.501,0.68,0,0.71,0.46,0.20,0.00,0.26,0.48,0.00,0.00,0.01,0.00,1.72,0.00,0.00,0.00,0.83,0.99,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
17,0,0.534,0.77,1,0.71,0.28,0.01,0.00,0.28,0.49,0.00,0.00,0.02,0.00,1.56,0.00,0.00,0.00,0.76,1.37,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
18,0,0.567,0.77,1,0.99,0.28,0.01,0.00,0.38,0.75,0.00,0.00,0.10,0.00,2.33,0.13,0.00,0.11,1.20,2.11,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
19,0,0.601,0.77,1,0.64,0.06,0.01,0.00,0.26,0.58,0.00,0.00,0.09,0.00,1.49,0.13,0.00,0.11,0.79,1.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20,0,0.634,0.03,0,0.29,0.00,0.00,0.00,0.10,0.26,0.00,0.00,0.08,0.00,0.77,0.13,0.00,0.11,0.44,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21,0,0.667,0.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22,0,0.701,0.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23,0,0.734,0.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24,0,0.767,0.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25,0,0.801,0.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,0,0.834,0.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27,0,0.868,0.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28,0,0.901,0.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29,0,0.934,0.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30,0,0.968,0.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31,0,1.001,0.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32,0,1.034,0.73,0,0.11,0.00,0.00,0.00,0.17,0.36,0.00,0.10,0.22,0.00,0.00,0.28,0.00,0.00,0.13,0.42,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,0,1.068,0.77,1,0.11,0.00,0.00,0.00,0.29,0.45,0.00,0.10,0.40,0.00,0.00,0.52,0.00,0.00,0.32,0.85,0.08,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
34,0,1.101,0.77,1,0.11,0.00,0.00,0.00,0.48,0.45,0.00,0.10,0.62,0.00,0.00,0.81,0.00,0.00,0.43,1.40,0.08,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
35,0,1.134,0.82,1,0.00,0.00,0.00,0.00,0.51,0.09,0.00,0.00,0.62,0.00,0.00,0.89,0.01,0.00,0.43,1.56,0.06,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
36,0,1.168,0.77,1,0.00,0.00,0.00,0.06,0.59,0.18,0.00,0.00,0.61,0.00,0.00,0.93,0.01,0.00,0.33,1.56,0.10,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
37,0,1.201,0.77,1,0.00,0.00,0.00,0.06,0.56,0.18,0.00,0.00,0.55,0.00,0.00,0.88,0.01,0.02,0.26,1.31,0.21,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
38,0,1.235,0.82,1,0.00,0.00,0.00,0.09,0.55,0.18,0.00,0.00,0.49,0.00,0.00,0.75,0.02,0.07,0.20,1.09,0.28,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
39,0,1.268,0.82,1,0.00,0.00,0.00,0.02,0.53,0.00,0.00,0.00,0.43,0.00,0.00,0.66,0.02,0.08,0.23,1.14,0.39,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
40,0,1.301,0.82,1,0.00,0.00,0.00,0.02,0.56,0.00,0.00,0.00,0.37,0.00,0.00,0.50,0.12,0.06,0.41,1.17,0.44,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
41,0,1.335,0.77,1,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.00,0.31,0.00,0.00,0.49,0.30,0.01,0.54,1.24,0.47,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
42,0,1.368,0.77,1,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.19,0.00,0.00,0.30,0.30,0.00,0.43,0.76,0.26,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43,0,1.401,0.73,0,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.09,0.00,0.00,0.23,0.20,0.00,0.21,0.43,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44,0,1.435,0.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45,0,1.468,0.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46,0,1.502,0.73,0,0.28,0.00,0.18,0.00,0.34,0.80,0.00,0.06,0.26,0.00,0.00,0.15,0.00,0.00,0.03,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
47,0,1.535,0.77,1,0.28,0.00,0.18,0.00,0.34,0.80,0.00,0.06,0.26,0.00,0.00,0.15,0.00,0.00,0.03,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48,0,1.568,0.73,0,0.28,0.00,0.18,0.00,0.34,0.80,0.00,0.06,0.26,0.00,0.00,0.15,0.00,0.00,0.03,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
49,0,1.602,0.73,0,0.03,0.00,0.00,0.02,0.27,0.58,0.08,0.00,0.21,0.00,0.00,0.16,0.07,0.00,0.07,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50,0,1.635,0.77,1,0.03,0.00,0.00,0.02,0.27,0.58,0.08,0.00,0.21,0.00,0.00,0.16,0.07,0.00,0.07,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,0,1.668,0.73,0,0.05,0.00,0.00,0.02,0.53,1.23,0.09,0.00,0.43,0.00,0.00,0.34,0.07,0.00,0.10,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
52,0,1.702,0.77,1,0.02,0.00,0.00,0.00,0.27,0.65,0.00,0.00,0.22,0.00,0.00,0.18,0.00,0.00,0.03,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
53,0,1.735,0.73,0,0.02,0.00,0.00,0.00,0.59,1.55,0.00,0.00,0.41,0.00,0.00,0.44,0.03,0.00,0.15,0.64,0.01,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
54,0,1.768,0.77,1,0.00,0.00,0.00,0.00,0.32,0.90,0.00,0.00,0.19,0.00,0.00,0.26,0.03,0.00,0.13,0.40,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55,0,1.802,0.73,0,0.00,0.00,0.00,0.00,0.52,1.58,0.00,0.00,0.38,0.00,0.00,0.54,0.05,0.00,0.19,0.80,0.02,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
56,0,1.835,0.77,1,0.00,0.00,0.00,0.00,0.20,0.69,0.00,0.00,0.19,0.00,0.00,0.27,0.02,0.00,0.06,0.40,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
57,0,1.869,0.73,0,0.06,0.00,0.00,0.00,0.44,1.36,0.00,0.00,0.36,0.00,0.00,0.59,0.12,0.00,0.13,0.80,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
58,0,1.902,0.77,1,0.06,0.00,0.00,0.00,0.24,0.68,0.00,0.00,0.18,0.00,0.00,0.32,0.09,0.00,0.07,0.40,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
59,0,1.935,0.73,0,0.06,0.00,0.00,0.00,0.24,0.68,0.00,0.00,0.18,0.00,0.00,0.32,0.09,0.00,0.07,0.40,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60,0,1.969,0.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
61,0,2.002,0.73,0,0.01,0.00,0.00,0.00,0.27,0.69,0.00,0.00,0.21,0.00,0.00,0.15,0.04,0.00,0.05,0.45,0.11,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
62,0,2.035,0.77,1,0.01,0.00,0.00,0.00,0.54,0.89,0.03,0.00,0.41,0.00,0.00,0.30,0.16,0.00,0.21,0.84,0.27,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63,0,2.069,0.77,1,0.01,0.00,0.00,0.09,0.78,1.19,0.03,0.00,0.57,0.00,0.12,0.48,0.26,0.00,0.29,1.24,0.47,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
64,0,2.102,0.77,1,0.00,0.00,0.00,0.17,0.75,0.70,0.03,0.00,0.49,0.00,0.17,0.50,0.32,0.00,0.29,1.19,0.55,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
65,0,2.135,0.77,1,0.00,0.00,0.00,0.47,0.73,0.54,0.00,0.00,0.46,0.00,0.20,0.46,0.27,0.00,0.31,1.13,0.46,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
66,0,2.169,0.77,1,0.00,0.00,0.00,0.65,0.75,0.43,0.03,0.00,0.47,0.00,0.12,0.39,0.23,0.00,0.39,1.15,0.27,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
67,0,2.202,0.82,1,0.00,0.00,0.00,0.69,0.77,0.42,0.10,0.00,0.53,0.00,0.08,0.33,0.18,0.00,0.47,1.20,0.07,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
68,0,2.236,0.82,1,0.00,0.00,0.00,0.51,0.78,0.59,0.13,0.00,0.54,0.00,0.05,0.37,0.11,0.00,0.36,1.28,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
69,0,2.269,0.82,1,0.00,0.00,0.00,0.30,0.79,0.54,0.21,0.00,0.55,0.00,0.06,0.32,0.15,0.00,0.33,1.21,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
70,0,2.302,0.82,1,0.00,0.00,0.00,0.19,0.78,0.68,0.36,0.00,0.49,0.00,0.10,0.32,0.23,0.00,0.44,1.22,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
71,0,2.336,0.82,1,0.00,0.00,0.00,0.09,0.80,0.60,0.42,0.00,0.44,0.00,0.17,0.28,0.26,0.00,0.55,1.20,0.10,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
72,0,2.369,0.77,1,0.00,0.00,0.00,0.03,0.78,0.76,0.42,0.00,0.35,0.00,0.49,0.36,0.18,0.00,0.43,1.05,0.20,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
73,0,2.402,0.77,1,0.00,0.00,0.00,0.03,0.71,0.64,0.20,0.00,0.30,0.00,0.94,0.24,0.04,0.00,0.29,0.88,0.21,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
74,0,2.436,0.77,1,0.00,0.00,0.00,0.07,0.69,0.69,0.11,0.00,0.29,0.00,1.33,0.17,0.00,0.00,0.13,0.78,0.21,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
75,0,2.469,0.77,1,0.00,0.00,0.00,0.20,0.71,0.63,0.04,0.00,0.32,0.00,1.27,0.07,0.00,0.00,0.21,0.89,0.17,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
76,0,2.503,0.77,1,0.00,0.00,0.00,0.27,0.85,0.71,0.03,0.00,0.50,0.00,0.92,0.16,0.00,0.00,0.19,0.96,0.16,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
77,0,2.536,0.77,1,0.00,0.00,0.00,0.36,0.95,0.83,0.11,0.00,0.63,0.00,0.56,0.23,0.05,0.00,0.27,1.00,0.13,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
78,0,2.569,0.77,1,0.00,0.00,0.00,0.23,0.91,0.93,0.22,0.00,0.70,0.05,0.38,0.31,0.19,0.00,0.25,0.98,0.11,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
79,0,2.603,0.77,1,0.00,0.00,0.00,0.18,0.80,1.00,0.32,0.00,0.56,0.05,0.52,0.30,0.35,0.00,0.23,0.83,0.11,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
80,0,2.636,0.77,1,0.00,0.00,0.00,0.03,0.66,0.83,0.30,0.00,0.43,0.05,0.53,0.27,0.48,0.00,0.17,0.84,0.04,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
81,0,2.669,0.77,1,0.00,0.00,0.00,0.03,0.61,0.52,0.17,0.00,0.39,0.00,0.46,0.21,0.37,0.00,0.21,0.78,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
82,0,2.703,0.77,1,0.00,0.00,0.00,0.00,0.56,0.42,0.07,0.00,0.40,0.00,0.21,0.19,0.21,0.00,0.30,0.79,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
83,0,2.736,0.77,1,0.00,0.00,0.00,0.07,0.51,0.43,0.00,0.00,0.44,0.00,0.21,0.17,0.03,0.00,0.32,0.71,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
84,0,2.769,0.77,1,0.00,0.00,0.00,0.08,0.50,0.58,0.09,0.00,0.42,0.00,0.24,0.19,0.05,0.00,0.40,0.66,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
85,0,2.803,0.77,1,0.00,0.00,0.00,0.11,0.46,0.45,0.20,0.00,0.40,0.00,0.66,0.13,0.06,0.00,0.24,0.61,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
86,0,2.836,0.77,1,0.00,0.00,0.00,0.04,0.47,0.44,0.22,0.00,0.35,0.00,1.29,0.15,0.06,0.00,0.18,0.58,0.07,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
87,0,2.870,0.77,1,0.00,0.00,0.00,0.03,0.47,0.49,0.18,0.00,0.39,0.00,1.74,0.19,0.01,0.00,0.00,0.66,0.16,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00
