frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
43,0,1.401,0.93,1,0.22,0.02,0.00,0.08,0.69,0.64,0.00,0.43,0.86,0.59,0.00,0.03,0.69,0.00,0.38,0.24,0.12,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44,0,1.435,0.88,1,0.16,0.00,0.00,0.08,0.79,0.42,0.00,0.42,1.06,0.64,0.00,0.10,0.80,0.00,0.36,0.11,0.34,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45,0,1.468,0.98,1,0.09,0.00,0.00,0.03,0.93,0.47,0.00,0.56,1.27,0.66,0.07,0.10,0.91,0.00,0.22,0.07,0.43,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46,0,1.502,0.98,1,0.12,0.00,0.00,0.00,1.11,1.37,0.00,0.51,1.38,0.44,0.07,0.10,0.87,0.00,0.00,0.16,0.42,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
47,0,1.535,0.88,1,0.11,0.00,0.00,0.00,1.24,1.88,0.33,0.32,1.36,0.24,0.41,0.31,0.67,0.05,0.00,0.16,0.20,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48,0,1.568,0.82,1,0.11,0.00,0.00,0.00,1.29,2.19,0.53,0.05,1.31,0.26,0.42,0.37,0.31,0.05,0.00,0.16,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
49,0,1.602,0.88,1,0.04,0.00,0.00,0.00,1.38,1.89,0.60,0.00,1.29,0.31,0.48,0.37,0.00,0.05,0.20,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50,0,1.635,0.88,1,0.00,0.00,0.00,0.00,1.47,1.99,0.35,0.08,1.44,0.44,0.25,0.07,0.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,0,1.668,0.88,1,0.00,0.00,0.00,0.00,1.37,1.94,0.29,0.08,1.45,0.45,0.42,0.35,0.00,0.04,0.52,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
52,0,1.702,0.88,1,0.00,0.00,0.00,0.00,1.14,1.68,0.29,0.08,1.34,0.62,0.66,0.79,0.00,0.05,0.31,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
53,0,1.735,0.82,1,0.00,0.00,0.00,0.00,1.05,1.87,0.52,0.00,1.02,0.76,0.75,1.44,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
54,0,1.768,0.82,1,0.00,0.00,0.00,0.00,1.07,2.12,0.73,0.00,0.71,0.51,0.78,1.68,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
55,0,1.802,0.82,1,0.05,0.00,0.00,0.00,0.98,2.26,1.01,0.00,0.37,0.28,0.58,1.56,0.05,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
56,0,1.835,0.82,1,0.22,0.00,0.00,0.00,0.71,2.05,0.99,0.00,0.15,0.00,0.38,1.19,0.05,0.30,0.00,0.17,0.01,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
57,0,1.869,0.88,1,0.41,0.04,0.00,0.00,0.57,1.88,0.93,0.00,0.06,0.00,0.10,1.01,0.05,0.08,0.00,0.33,0.01,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
58,0,1.902,0.88,1,0.44,0.04,0.00,0.00,0.56,1.93,0.75,0.00,0.12,0.00,0.02,1.14,0.00,0.01,0.02,0.60,0.01,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
59,0,1.935,0.88,1,0.39,0.04,0.00,0.00,0.73,2.01,0.57,0.00,0.33,0.11,0.02,1.29,0.06,0.02,0.04,0.51,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
60,0,1.969,0.82,1,0.23,0.00,0.00,0.00,0.99,2.16,0.43,0.00,0.60,0.15,0.02,1.21,0.21,0.07,0.06,0.35,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
61,0,2.002,0.88,1,0.19,0.00,0.00,0.00,1.27,2.21,0.33,0.03,0.89,0.30,0.00,1.14,0.37,0.18,0.04,0.08,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
62,0,2.035,0.88,1,0.06,0.00,0.00,0.00,1.28,1.67,0.29,0.07,1.04,0.46,0.00,1.07,0.40,0.26,0.02,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
63,0,2.069,0.88,1,0.04,0.00,0.00,0.00,1.20,1.06,0.15,0.19,1.18,0.79,0.00,1.04,0.31,0.22,0.00,0.01,0.02,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
64,0,2.102,0.88,1,0.00,0.00,0.00,0.00,1.16,0.40,0.06,0.23,1.29,1.13,0.18,1.11,0.15,0.14,0.00,0.01,0.02,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
65,0,2.135,0.88,1,0.00,0.00,0.00,0.00,1.34,0.52,0.00,0.24,1.42,1.31,0.42,1.21,0.05,0.10,0.00,0.01,0.07,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
66,0,2.169,0.88,1,0.00,0.00,0.00,0.00,1.50,0.57,0.00,0.23,1.51,1.34,0.56,1.28,0.13,0.10,0.11,0.00,0.12,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
67,0,2.202,0.88,1,0.00,0.00,0.00,0.00,1.44,0.81,0.00,0.21,1.40,1.09,0.51,1.11,0.27,0.07,0.11,0.11,0.12,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68,0,2.236,0.88,1,0.03,0.00,0.00,0.00,1.25,0.65,0.00,0.22,1.30,0.86,0.47,0.85,0.27,0.00,0.23,0.24,0.07,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69,0,2.269,0.88,1,0.04,0.00,0.00,0.00,1.15,0.53,0.00,0.22,1.19,0.66,0.39,0.57,0.18,0.00,0.18,0.34,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
70,0,2.302,0.88,1,0.04,0.00,0.00,0.00,1.18,0.48,0.04,0.29,1.26,0.63,0.46,0.45,0.04,0.00,0.23,0.28,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
71,0,2.336,0.88,1,0.03,0.00,0.00,0.00,1.22,0.69,0.14,0.31,1.31,0.66,0.49,0.41,0.04,0.00,0.11,0.25,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72,0,2.369,0.88,1,0.02,0.00,0.00,0.00,1.20,0.93,0.23,0.32,1.34,0.67,0.57,0.55,0.00,0.00,0.06,0.23,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73,0,2.402,0.88,1,0.02,0.00,0.00,0.00,1.13,0.99,0.19,0.35,1.29,0.61,0.55,0.67,0.00,0.04,0.00,0.19,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
74,0,2.436,0.88,1,0.00,0.00,0.00,0.00,1.10,0.93,0.09,0.41,1.23,0.46,0.45,0.80,0.00,0.08,0.00,0.09,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
75,0,2.469,0.88,1,0.00,0.00,0.00,0.00,1.06,0.83,0.04,0.44,1.20,0.31,0.47,0.85,0.00,0.08,0.07,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
76,0,2.503,0.88,1,0.00,0.00,0.00,0.00,1.05,0.63,0.04,0.53,1.23,0.23,0.54,0.89,0.00,0.04,0.16,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
77,0,2.536,0.88,1,0.00,0.00,0.00,0.00,1.10,0.59,0.04,0.66,1.29,0.20,0.53,0.89,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
78,0,2.569,0.88,1,0.00,0.00,0.00,0.00,1.09,0.62,0.00,0.83,1.32,0.23,0.36,0.96,0.00,0.00,0.40,0.05,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
79,0,2.603,0.88,1,0.00,0.00,0.00,0.00,1.11,0.74,0.00,0.93,1.37,0.27,0.11,1.00,0.00,0.00,0.42,0.13,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
80,0,2.636,0.88,1,0.00,0.00,0.00,0.00,1.09,0.63,0.00,1.01,1.39,0.19,0.00,1.09,0.00,0.00,0.48,0.33,0.03,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
81,0,2.669,0.88,1,0.00,0.00,0.00,0.00,1.20,0.61,0.00,1.03,1.47,0.26,0.00,1.14,0.00,0.00,0.69,0.39,0.04,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
82,0,2.703,0.88,1,0.00,0.00,0.00,0.00,1.34,0.59,0.00,0.95,1.53,0.16,0.00,1.05,0.00,0.00,1.00,0.43,0.14,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
83,0,2.736,0.88,1,0.00,0.00,0.00,0.00,1.47,0.64,0.00,0.84,1.59,0.27,0.00,0.88,0.00,0.00,1.06,0.36,0.18,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
84,0,2.769,0.88,1,0.00,0.00,0.00,0.00,1.43,0.43,0.00,0.61,1.50,0.15,0.00,0.69,0.00,0.00,1.01,0.39,0.33,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
85,0,2.803,0.88,1,0.00,0.00,0.00,0.00,1.39,0.27,0.00,0.43,1.41,0.13,0.00,0.61,0.00,0.00,0.84,0.42,0.29,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
86,0,2.836,0.88,1,0.00,0.00,0.00,0.00,1.35,0.25,0.00,0.20,1.29,0.06,0.00,0.57,0.00,0.00,0.71,0.49,0.37,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
87,0,2.870,0.88,1,0.00,0.00,0.00,0.00,1.37,0.30,0.00,0.15,1.32,0.17,0.00,0.49,0.00,0.00,0.71,0.57,0.35,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
