frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
39,0,1.268,0.88,1,0.27,0.00,0.00,0.00,0.42,0.72,0.00,0.30,0.88,0.42,0.03,0.17,0.00,0.05,0.45,0.11,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40,0,1.301,0.88,1,0.35,0.00,0.00,0.00,0.47,0.90,0.00,0.27,0.94,0.72,0.05,0.23,0.00,0.05,0.26,0.05,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41,0,1.335,0.88,1,0.38,0.00,0.00,0.00,0.48,0.99,0.00,0.35,0.95,0.94,0.22,0.29,0.03,0.04,0.22,0.05,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42,0,1.368,0.88,1,0.31,0.00,0.00,0.00,0.51,1.13,0.00,0.42,0.97,1.12,0.29,0.35,0.05,0.01,0.23,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43,0,1.401,0.88,1,0.30,0.00,0.00,0.00,0.44,1.00,0.00,0.44,0.90,1.20,0.38,0.39,0.07,0.00,0.16,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44,0,1.435,0.88,1,0.15,0.00,0.00,0.00,0.42,1.00,0.00,0.38,0.87,1.23,0.33,0.38,0.12,0.00,0.07,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45,0,1.468,0.88,1,0.14,0.00,0.00,0.00,0.50,1.12,0.00,0.35,0.87,1.15,0.40,0.30,0.15,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46,0,1.502,0.88,1,0.09,0.00,0.00,0.00,0.56,1.39,0.00,0.30,0.89,1.07,0.51,0.30,0.15,0.01,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
47,0,1.535,0.88,1,0.13,0.00,0.00,0.00,0.52,1.55,0.00,0.26,0.90,1.02,0.58,0.25,0.09,0.01,0.00,0.02,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48,0,1.568,0.88,1,0.08,0.00,0.00,0.00,0.42,1.61,0.00,0.29,0.86,0.80,0.55,0.31,0.11,0.01,0.12,0.02,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
49,0,1.602,0.88,1,0.05,0.00,0.00,0.00,0.22,1.63,0.00,0.22,0.82,0.50,0.33,0.26,0.15,0.00,0.15,0.17,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50,0,1.635,0.88,1,0.00,0.00,0.00,0.00,0.10,1.75,0.00,0.16,0.76,0.27,0.13,0.24,0.19,0.00,0.30,0.38,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,0,1.668,0.88,1,0.00,0.00,0.00,0.00,0.00,1.58,0.00,0.02,0.73,0.13,0.00,0.17,0.12,0.00,0.33,0.66,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
52,0,1.702,0.88,1,0.09,0.07,0.00,0.00,0.00,1.51,0.00,0.04,0.71,0.07,0.00,0.16,0.09,0.00,0.51,0.73,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
53,0,1.735,0.88,1,0.16,0.07,0.00,0.00,0.00,1.35,0.00,0.04,0.67,0.00,0.00,0.23,0.02,0.00,0.55,0.79,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54,0,1.768,0.88,1,0.28,0.19,0.00,0.00,0.00,1.46,0.00,0.05,0.65,0.00,0.02,0.25,0.02,0.00,0.62,0.82,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55,0,1.802,0.88,1,0.36,0.36,0.00,0.00,0.00,1.53,0.00,0.01,0.57,0.00,0.02,0.30,0.00,0.00,0.50,0.80,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
56,0,1.835,0.88,1,0.46,0.57,0.00,0.00,0.00,1.38,0.00,0.08,0.55,0.00,0.02,0.22,0.00,0.00,0.39,0.78,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
57,0,1.869,0.88,1,0.44,0.51,0.00,0.00,0.08,1.21,0.00,0.10,0.59,0.00,0.00,0.13,0.03,0.00,0.43,0.77,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
58,0,1.902,0.88,1,0.46,0.36,0.00,0.00,0.15,1.22,0.00,0.14,0.68,0.00,0.00,0.05,0.03,0.00,0.42,0.94,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
59,0,1.935,0.88,1,0.49,0.29,0.00,0.00,0.20,1.51,0.00,0.16,0.77,0.04,0.08,0.07,0.05,0.00,0.50,0.98,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
60,0,1.969,0.88,1,0.62,0.52,0.00,0.00,0.16,1.59,0.00,0.18,0.81,0.05,0.08,0.13,0.08,0.00,0.45,1.03,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
61,0,2.002,0.88,1,0.64,0.73,0.00,0.00,0.09,1.70,0.00,0.14,0.81,0.05,0.08,0.24,0.11,0.00,0.42,1.02,0.04,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
62,0,2.035,0.88,1,0.69,0.81,0.00,0.00,0.05,1.58,0.00,0.06,0.73,0.03,0.02,0.38,0.09,0.00,0.35,1.06,0.04,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63,0,2.069,0.88,1,0.63,0.71,0.00,0.00,0.04,1.78,0.00,0.05,0.72,0.02,0.02,0.35,0.04,0.00,0.26,0.81,0.04,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64,0,2.102,0.88,1,0.76,0.47,0.00,0.00,0.11,1.54,0.00,0.15,0.76,0.06,0.02,0.26,0.04,0.00,0.29,0.49,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
65,0,2.135,0.88,1,0.78,0.25,0.00,0.00,0.32,1.47,0.00,0.23,0.88,0.20,0.00,0.22,0.18,0.00,0.38,0.14,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66,0,2.169,0.88,1,0.74,0.06,0.00,0.00,0.45,1.20,0.00,0.18,0.75,0.43,0.00,0.38,0.20,0.10,0.25,0.05,0.07,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
67,0,2.202,0.88,1,0.55,0.00,0.00,0.14,0.60,1.16,0.09,0.15,0.46,0.65,0.15,0.54,0.21,0.31,0.16,0.00,0.07,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68,0,2.236,0.88,1,0.46,0.00,0.00,0.14,0.52,0.85,0.15,0.16,0.30,0.73,0.15,0.40,0.12,0.47,0.00,0.00,0.08,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69,0,2.269,0.82,1,0.81,0.30,0.03,0.14,0.36,0.82,0.19,0.36,0.25,0.65,0.15,0.35,0.11,0.36,0.12,0.22,0.08,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
70,0,2.302,0.82,1,1.00,0.44,0.03,0.00,0.21,0.56,0.15,0.47,0.43,0.62,0.01,0.21,0.06,0.16,0.21,0.42,0.16,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
71,0,2.336,0.82,1,0.86,0.45,0.03,0.00,0.16,0.77,0.09,0.64,0.48,0.80,0.00,0.49,0.01,0.23,0.21,0.42,0.21,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72,0,2.369,0.82,1,0.53,0.15,0.00,0.00,0.22,0.68,0.06,0.63,0.57,0.99,0.03,0.65,0.00,0.57,0.09,0.20,0.25,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73,0,2.402,0.82,1,0.59,0.04,0.00,0.00,0.24,0.80,0.00,0.55,0.53,1.13,0.03,0.77,0.00,0.71,0.00,0.00,0.18,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
74,0,2.436,0.82,1,0.95,0.04,0.00,0.00,0.23,0.80,0.00,0.42,0.46,1.05,0.05,0.69,0.00,0.50,0.00,0.00,0.11,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
75,0,2.469,0.82,1,1.18,0.11,0.00,0.00,0.17,0.86,0.00,0.38,0.42,1.10,0.02,0.67,0.00,0.17,0.03,0.22,0.01,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
76,0,2.503,0.82,1,1.02,0.11,0.00,0.00,0.08,0.92,0.00,0.48,0.54,1.21,0.02,0.69,0.00,0.05,0.03,0.39,0.24,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
77,0,2.536,0.82,1,0.90,0.12,0.00,0.00,0.07,1.08,0.00,0.49,0.66,1.08,0.00,0.74,0.00,0.03,0.03,0.52,0.24,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
78,0,2.569,0.88,1,0.74,0.12,0.00,0.00,0.22,1.26,0.00,0.56,0.80,0.89,0.01,0.63,0.00,0.03,0.00,0.42,0.23,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
79,0,2.603,0.88,1,0.84,0.16,0.00,0.00,0.22,1.45,0.00,0.43,0.71,0.46,0.04,0.62,0.00,0.01,0.00,0.49,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
80,0,2.636,0.88,1,1.03,0.15,0.00,0.00,0.15,1.70,0.00,0.29,0.54,0.30,0.04,0.53,0.00,0.00,0.01,0.66,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
81,0,2.669,0.88,1,1.21,0.29,0.00,0.00,0.00,1.95,0.00,0.13,0.36,0.21,0.03,0.56,0.00,0.00,0.01,0.98,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
82,0,2.703,0.88,1,1.18,0.49,0.00,0.00,0.00,1.89,0.00,0.14,0.35,0.51,0.00,0.47,0.09,0.00,0.01,1.05,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
83,0,2.736,0.88,1,0.93,0.49,0.00,0.00,0.00,1.46,0.00,0.25,0.53,0.59,0.00,0.54,0.14,0.00,0.00,1.03,0.01,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
84,0,2.769,0.88,1,0.59,0.29,0.00,0.00,0.05,1.00,0.00,0.28,0.74,0.53,0.00,0.49,0.14,0.00,0.00,1.01,0.10,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
85,0,2.803,0.88,1,0.42,0.00,0.00,0.00,0.17,0.85,0.00,0.30,0.94,0.25,0.00,0.53,0.06,0.00,0.00,1.17,0.29,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
86,0,2.836,0.93,1,0.35,0.04,0.00,0.00,0.19,0.56,0.00,0.19,1.10,0.11,0.00,0.63,0.02,0.00,0.00,1.25,0.46,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
87,0,2.870,0.82,1,0.29,0.04,0.00,0.00,0.57,0.81,0.17,0.33,1.14,0.31,0.01,0.58,0.02,0.02,0.27,0.84,0.38,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
